steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,holds_old,SV_old,HR/FB,FIP,LOB%,ERA-,CG,ShO
15423,571760,Andrew,Heaney,9.261737561,1.62,1.62,1,9.261737561,0,0,AL,LAA,90.9,0.61619,L,26,0.1964,0.0711,0.009598,0.41206393,0.38906175,0.19887432,4.03,0.288538,39.378,4.251686008,4.053613024,4.380700677,7.7339,2.7998,0.0714,5.87621,1.82316,0.16375,1.2149,0.378,0.2126,0.45403,11.6406,10.9908,5.6181,7.51533927,2.720677393,0.367317685,1.180611732,9.0781,4.1715,4.5081,1.282466321,0.5792,0.5469,0.7836,0,0,0,0.11054211,4.2116,0.73404161,99.85381428,0.0197,0.009
15440,571510,Matt,Boyd,114.51375,21.06,21.06,1,114.51375,0,0,AL,DET,91.1,0.71246,L,26,0.1875,0.0748,0.008418,0.37116022,0.42818455,0.20065523,4.25,0.289054,494.66,4.319655937,4.606700069,4.919736713,92.7487,37.0006,0.739,71.82172,24.14589,2.97992,18.431,4.164,2.6712,6.33016,132.846,153.2562,71.8187,7.289415463,2.907994891,0.32726201,1.448547668,117.3785,58.6145,62.5975,1.348127118,6.9291,7.3537,7.9482,0,0,0,0.1202624,4.6979,0.7228098,113.4785293,0.1685,0.0773
15451,594577,Mike,Mayers,38.12290049,23.24,3.24,0.4816555,18.12290049,20,0,NL,SLN,93.2628412,0.6429,R,25,0.19013152,0.07967206,0.010042,0.47093812,0.32395725,0.20510463,3.9671588,0.301410641,165.172,4.332618922,4.189450382,4.547345501,31.4045,13.1596,1.0955,26.35284,7.41362,0.77949,4.3354,1.6587,1.7343,1.58015,55.2085,37.9778,24.0446,7.41392959,3.106699608,0.3915835314,1.02348464,38.8813,17.746,19.262,1.365082338,2.0067,2.1596,1.3362,0.8086,0.8086,0,0.114155,4.143918896,0.72302175,103.2010416,0.0409,0.0187
15463,592254,Jose,De Leon,72.16363636,12.96,12.96,1,72.16363636,0,0,AL,TBA,91.4,0.58778,R,24,0.2579,0.0812,0.009445,0.41983484,0.37985059,0.20031457,3.43,0.287802,301.31,4.17537163,3.572380952,3.879632653,77.7077,24.4663,0.5853,40.50744,12.19579,1.40157,8.2962,2.8459,1.6271,3.05829,81.7583,73.9718,39.0091,9.691436508,3.051352608,0.354930839,1.034672678,62.401,28.644,31.1076,1.203754363,4.7478,4.1531,6.6411,0,0,0,0.11215346,3.6233,0.75040591,88.00023834,0.2462,0.1129
15467,594835,Marco,Gonzales,1,0.1754385965,0.1754,1,1,0,0,NL,SLN,89.4,0.51842,L,25,0.184,0.0806,0.007946,0.43594689,0.35895458,0.20509853,4.24,0.295705,4.338,4.338,4.2507,4.5999,0.7983,0.3497,0.0174,0.66815,0.2093,0.01874,0.1253,0.0345,0.0456,0.04645,1.3561,1.1166,0.638,7.1847,3.1473,0.3105,1.127683789,1.0215,0.4723,0.5111,1.371187671,0.0592,0.0625,0.0806,0,0,0,0.11221404,4.3319,0.72714732,104.7115141,0.0024,0.0011
15474,608337,Lucas,Giolito,53.90181818,9.72,9.72,1,53.90181818,0,0,AL,CHA,93.2,0.63379,R,22,0.1919,0.1071,0.009049,0.42926903,0.36723055,0.20350042,4.51,0.299664,240.204,4.456324631,4.993128415,5.347021858,46.0952,25.7259,0.4261,35.43934,10.79155,1.13843,8.1348,2.1736,1.2971,2.50101,70.7474,60.5229,33.5387,7.696527019,4.295459927,0.3629265331,1.358268837,55.5041,29.9043,32.0238,1.506999677,2.6571,3.9804,3.4259,0,0,0,0.13440856,4.9514,0.71346091,122.9968621,0.0945,0.0433
15514,608665,Kendall,Graveman,174.549971,29.16,29.16,1,174.549971,0,0,AL,OAK,92.7,0.74042,R,26,0.1485,0.0668,0.008451,0.50589378,0.28993907,0.20416715,4.26,0.312601,760.898,4.359198661,4.564859537,4.957327663,112.9933,50.828,1.3248,135.84438,37.93298,4.49278,20.3661,6.4303,4.1088,7.02309,296.7879,170.0958,119.7768,5.826066277,2.620750936,0.3315537645,1.050101939,198.6363,88.5329,96.1446,1.429185447,9.1951,11.494,13.7397,0,0,0,0.11973335,4.3532,0.70256217,112.4488546,1.0638,0.4878
15542,643325,Chad,Girodo,1,1,0,0,0,1,0,AL,TOR,86.4,0.47755,L,26,0.1603,0.0854,0.008417,0.47721793,0.31514683,0.20763524,4.27,0.299123,4.371,4.371,4.4487,4.824,0.7006,0.3733,0.0399,0.70388,0.2127,0.02133,0.1244,0.0368,0.0236,0.0421,1.5438,1.0195,0.6717,6.3054,3.3597,0.3312,1.119964311,1.0624,0.4943,0.536,1.435652608,0.0475,0.0495,0,0,0,0,0.1220603,4.5938,0.72132698,109.5963107,0,0
15552,643338,Chad,Green,108.13474,27.82,17.82,0.9102035,98.13474,10,0,AL,NYA,94.0628575,0.67056,R,26,0.21651513,0.07382122,0.007852,0.42781787,0.36984245,0.20233968,3.7763669,0.2953823776,460.753,4.260915595,4.290555468,4.616873356,99.7599,34.0134,1.0798,68.32452,20.45294,2.00864,16.0097,3.6179,2.488,4.90538,137.3339,118.7232,64.9531,8.302966281,2.830918167,0.3011159966,1.332480404,106.7958,51.5509,55.4716,1.302164365,6.6102,6.5238,7.4026,0.7483,0.7483,0,0.13484907,4.270562116,0.72906277,105.6898924,0.2103,0.0964
15594,621295,Nick,Wittgren,30,30,0,0,0,30,0,NL,MIA,92.2,0.52726,R,26,0.2049,0.0685,0.00768,0.42867922,0.36572673,0.20559406,3.66,0.297482,127.497,4.2499,3.86895,4.19274,26.1241,8.7335,1.1833,19.8138,5.75904,0.71777,3.2828,0.9792,1.3387,1.37544,38.7478,33.0576,18.5834,7.83723,2.62005,0.29376,0.9848320151,29.5734,12.8965,13.9758,1.276896474,1.4555,1.4556,0,3.1621,3.1621,0,0.09930465,3.7992,0.72960911,95.30403149,0,0
15627,592614,Dillon,Overton,37.95212,23.24,3.24,0.4796219,17.95212,20,0,AL,SEA,88.3642647,0.64875,L,25,0.18404082,0.06250029,0.00757,0.36676822,0.43172754,0.20150424,4.0649202,0.2884568321,161.963,4.267561338,4.380277044,4.683390546,29.8077,10.1227,0.8851,24.52568,7.88435,0.72373,5.9383,1.226,0.8746,2.13966,44.0149,51.8105,24.182,7.068624888,2.400506217,0.2907347468,1.408210357,39.0721,18.4712,19.7494,1.296231971,1.9684,2.1872,1.2306,0.7406,0.7406,0,0.11461548,4.507360268,0.72841192,107.9005597,0.0343,0.0157
15671,648737,Dalier,Hinojosa,1,1,0,0,0,1,0,NL,PHI,93.1,0.50854,R,31,0.2194,0.106,0.007788,0.4601739,0.3411321,0.198694,3.92,0.296055,4.365,4.365,4.149,4.4955,0.9577,0.4627,0.04,0.63056,0.17861,0.01765,0.1178,0.034,0.0458,0.04069,1.3178,0.9769,0.569,8.6193,4.1643,0.306,1.059936367,0.9446,0.461,0.4995,1.407292614,0.0452,0.0518,0,0,0,0,0.12055554,4.2527,0.73784281,102.2087641,0,0
15675,646057,Miguel,Gonzalez,1,1,0,0,0,1,0,NL,PHI,93.8,0.28374,R,30,0.2254,0.1045,0.008771,0.44416996,0.35714286,0.19868718,3.86,0.293766,4.355,4.355,4.1544,4.4901,0.9817,0.4551,0.04,0.61455,0.17819,0.01727,0.123,0.0382,0.0457,0.04216,1.2586,1.012,0.563,8.8353,4.0959,0.3438,1.107168877,0.933,0.4616,0.4989,1.388128485,0.0453,0.0517,0,0,0,0,0.12156004,4.2627,0.73951587,102.3294676,0,0
15684,612434,Miguel,Castro,35,35,0,0,0,35,0,NL,COL,96.3,0.45634,R,22,0.2264,0.1059,0.009187,0.44911842,0.32808613,0.22279545,3.84,0.30624,154.117,4.403342857,4.376828571,4.720602857,34.8921,16.321,1.4598,22.60627,6.35486,0.81243,4.2653,1.4159,1.6182,1.36486,44.8416,32.7573,22.2447,8.972254286,4.196828571,0.3640885714,1.096803805,34.0389,17.021,18.3579,1.438854269,1.6893,1.7069,0,5.2993,5.2993,0,0.13021061,4.2577,0.72957977,107.8153183,0,0
15764,547888,Masahiro,Tanaka,204.6370909,32,32,1,204.6370909,0,0,AL,NYA,90.5,0.76462,R,28,0.2043,0.0499,0.006051,0.4747978,0.32286244,0.20233975,3.54,0.297143,852.299,4.164929223,3.906198023,4.250568145,174.1248,42.5297,0.9345,136.76588,38.51888,3.78722,27.8422,5.1573,4.6024,8.34913,297.2955,202.1609,126.6954,7.658060389,1.87046883,0.2268195848,1.224509375,206.9142,88.817,96.6471,1.218957466,12.7662,10.7698,19.5245,0,0,0,0.1377231,3.913,0.73255068,96.22285606,0.7374,0.3381
1581,448281,Sean,Doolittle,65,65,0,0,0,65,10.7994,AL,OAK,94.1,0.5103,L,30,0.2809,0.0686,0.006964,0.33093046,0.46490255,0.20416699,2.93,0.286832,266.831,4.105092308,3.307873846,3.55122,74.9528,18.3046,2.2363,34.36345,11.49628,1.22856,7.5284,1.8582,1.4409,3.27375,56.3608,79.1776,34.7717,10.37808,2.534483077,0.2572892308,1.042395409,54.6167,23.8902,25.6477,1.12186618,3.4209,2.8892,0,10.6396,10.5192,12.2,0.09508259,3.277,0.7648196,81.48471291,0,0
15846,592644,Adam,Plutko,1,1,0,0,0,1,0,AL,CLE,90.9,0.68366,R,25,0.1975,0.0606,0.006131,0.41589589,0.37789245,0.20621166,3.68,0.293959,4.218,4.218,4.0428,4.3605,0.833,0.2556,0.0389,0.6543,0.20174,0.01686,0.1337,0.0259,0.0228,0.04809,1.2815,1.1644,0.6354,7.497,2.3004,0.2331,1.203731822,1.0066,0.4492,0.4845,1.262245895,0.05,0.047,0,0,0,0,0.11486429,4.0642,0.72999076,99.59023726,0,0
15873,640455,Sean,Manaea,161.6494725,27.54,27.54,1,161.6494725,0,0,AL,OAK,91.8,0.6781,L,25,0.2027,0.079,0.008377,0.44490651,0.35092636,0.20416713,3.98,0.303964,695.566,4.302927744,4.158008001,4.502180482,140.9912,54.9497,1.2534,107.58736,33.4449,3.13629,19.5026,5.8268,3.7561,7.10659,218.0687,172.0048,100.0715,7.849829513,3.059380846,0.3244130599,1.08582571,163.6711,74.6822,80.8639,1.352437554,9.4263,9.9492,13.6882,0,0,0,0.11338389,4.0989,0.72831892,102.4255377,0.2774,0.1272
15890,622663,Luis,Severino,105.573651,19.44,19.44,1,105.573651,0,0,AL,NYA,95.9,0.69772,R,23,0.2166,0.08,0.008664,0.46726817,0.33018964,0.20254219,3.79,0.296814,450.207,4.264387902,4.090191028,4.437911313,97.5149,36.0166,0.787,67.58848,19.24533,1.88964,13.8561,3.9006,2.4311,4.23195,144.9307,102.4136,62.8217,8.313003215,3.0703627,0.3325204696,1.181210541,102.5795,47.9796,52.0585,1.312790991,6.88,6.3101,8.42,0,0,0,0.1352953,4.1402,0.73468351,100.7553955,0.2205,0.1011
15928,643297,Cody,Ege,1,1,0,0,0,1,0,AL,LAA,87.3,0.51296,L,26,0.192,0.1078,0.011136,0.44006941,0.36105179,0.1988788,4.31,0.288573,4.384,4.384,4.0941,4.446,0.8417,0.4726,0.0399,0.64497,0.17658,0.0177,0.1126,0.0488,0.0237,0.04471,1.3188,1.082,0.596,7.5753,4.2534,0.4392,1.013387313,0.9519,0.4549,0.494,1.424452535,0.0483,0.0488,0,0,0,0,0.10406524,4.4916,0.7443309,100.853929,0,0
1601,408230,Pedro,Feliciano,1,1,0,0,0,1,0,NL,NYN,82.2,0.21393,L,40,0.1815,0.0889,0.009993,0.45614712,0.34211034,0.20174254,4.14,0.299851,4.388,4.388,4.3497,4.7061,0.7964,0.3901,0.043,0.69607,0.19515,0.01875,0.1228,0.0438,0.0461,0.04427,1.4188,1.0641,0.6275,7.1676,3.5109,0.3942,1.105622908,1.0328,0.4833,0.5229,1.422908112,0.045,0.0519,0,0,0,0,0.11544685,4.4529,0.72896566,107.1551441,0,0
16017,628333,Odrisamer,Despaigne,10,10,0,0,0,10,0,NL,MIA,91.3,0.68379,R,30,0.1824,0.0708,0.011056,0.49112264,0.30307695,0.20580041,3.78,0.301729,42.918,4.2918,3.8871,4.25079,7.8283,3.0386,0.3675,7.114,1.88569,0.23939,0.9566,0.4745,0.4506,0.39227,15.283,9.4313,6.4042,7.04547,2.73474,0.42705,0.8609272319,10.1957,4.319,4.7231,1.323426513,0.4819,0.4885,0,0.7905,0.7905,0,0.10142672,3.8788,0.72643457,95.75235876,0,0
16086,591693,Edubray,Ramos,45,45,0,0,0,45,1.8334,NL,PHI,94.9,0.5014,R,24,0.2428,0.0763,0.008761,0.43773145,0.36377733,0.19849123,3.31,0.294279,189.954,4.2212,3.7582,4.0694,46.1207,14.4935,1.7314,27.20163,7.97283,0.79104,5.4596,1.6642,1.9945,1.90542,55.0481,45.7478,24.9618,9.22414,2.8987,0.33284,1.091926462,41.4251,18.791,20.347,1.242636164,2.1437,2.2225,0,10.0805,11.0028,0.5,0.11934196,3.7516,0.7456211,92.57711783,0,0
16137,607074,Carlos,Rodon,142.8991302,24.3,24.3,1,142.8991302,0,0,AL,CHA,93.5,0.71778,L,24,0.2393,0.0913,0.009714,0.45483042,0.34187259,0.20329699,3.71,0.29974,611.202,4.277156895,3.962259947,4.299072354,146.2607,55.8028,1.2051,87.81836,25.70502,2.19224,17.1479,5.9372,3.3005,5.65362,181.955,136.7662,81.329,9.211716672,3.514543436,0.3739336967,1.079997172,132.8635,62.9115,68.2593,1.320275873,8.3541,8.7584,12.6444,0,0,0,0.12538076,3.9561,0.74060245,97.60478792,0.366,0.1678
16149,605400,Aaron,Nola,166.4124171,27.54,27.54,1,166.4124171,0,0,NL,PHI,89.9,0.67573,R,24,0.2247,0.0629,0.008649,0.51219836,0.28911198,0.19868966,3.36,0.30134,697.454,4.191117538,3.664592525,4.018400258,156.7178,43.8698,2.9168,108.85464,30.41497,3.13473,18.2626,6.0323,7.3233,5.81607,247.5573,139.7345,96.0313,8.475690842,2.372588577,0.3262418811,0.9876847062,160.6669,67.7593,74.3013,1.229095181,9.8981,9.766,15.9574,0,0,0,0.13069468,3.5898,0.7365765,90.27143473,0.336,0.1541
16208,605232,Brandon,Finnegan,170.3623068,29.16,29.16,1,170.3623068,0,0,NL,CIN,91.6,0.69602,L,24,0.2084,0.1075,0.007553,0.42777969,0.36980953,0.20241078,4.33,0.292091,752.484,4.416962965,4.624852261,4.971238742,156.8176,80.892,2.6284,105.56999,32.83359,2.8994,25.3271,5.6835,7.9011,7.72274,214.5091,185.4401,101.4984,8.284452272,4.273410084,0.3002512759,1.337997407,166.6301,87.5445,94.1013,1.452916041,8.4459,11.9801,12.8667,0,0,0,0.13657859,4.7632,0.73068228,113.9243932,0.6047,0.2773
16215,605338,Jacob,Lindgren,1,1,0,0,0,1,0,AL,NYA,89.2,0.26843,L,24,0.2404,0.1243,0.008477,0.43226398,0.36520623,0.20252979,3.99,0.29498,4.392,4.392,4.1067,4.4424,1.0558,0.5459,0.0403,0.59412,0.1669,0.0151,0.1217,0.0372,0.0237,0.04119,1.179,0.9961,0.5524,9.5022,4.9131,0.3348,1.095661115,0.8979,0.4563,0.4936,1.443763226,0.0491,0.0479,0,0,0,0,0.12221677,4.3673,0.75340927,101.1643094,0,0
1636,424324,Cliff,Lee,1,0.1754385965,0.1754,1,1,0,0,NL,PHI,88.6,0.63314,L,38,0.2088,0.0486,0.007103,0.45918705,0.34213483,0.19867812,3.52,0.295744,4.175,4.175,3.8205,4.1535,0.8718,0.2029,0.0096,0.65407,0.19818,0.01713,0.1313,0.0297,0.0438,0.04306,1.3895,1.0353,0.6012,7.8462,1.8261,0.2673,1.182098787,1.0007,0.4245,0.4615,1.20362012,0.0599,0.0619,0.0889,0,0,0,0.12686594,3.8087,0.73546037,94.10684988,0.0039,0.0018
16400,625643,Reynaldo,Lopez,28.12526435,13.24,3.24,0.6516285,18.12526435,10,0,AL,CHA,95.94386,0.63744,R,23,0.2266316,0.09891177,0.007786,0.42126433,0.37523556,0.20350011,3.9378191,0.2968070111,121.89,4.333825933,4.312375468,4.640564383,27.6241,12.0564,0.5757,17.26197,5.20262,0.53893,3.7569,0.949,0.6582,1.24937,33.9336,30.2259,16.3923,8.839628916,3.858011738,0.3036771457,1.202185646,26.7604,13.4763,14.5019,1.380139407,1.4472,1.747,1.308,0.7138,0.7138,0,0.12429292,4.306378121,0.73215552,106.2288865,0.0357,0.0164
1642,408061,Francisco,Rodriguez,65,65,0,0,0,65,32.6082,AL,DET,89.2,0.55798,R,35,0.2098,0.0796,0.007035,0.45319535,0.34614922,0.20065544,3.69,0.29805,277.304,4.266215385,4.074576923,4.410886154,58.1783,22.0734,2.3501,42.52819,11.59925,1.63277,8.0176,1.9508,1.4974,2.76777,87.7025,66.9869,38.8309,8.055456923,3.056316923,0.2701107692,1.110126415,63.7778,29.4275,31.8564,1.320787463,3.2165,3.0916,0,0.9119,2.7306,33.2,0.11968877,4.0692,0.73057592,100.371115,0,0
1650,425646,Luis,Ayala,1,1,0,0,0,1,0,NL,ATL,88.3,0.4852,R,39,0.1729,0.084,0.008317,0.49876699,0.29484666,0.20638634,4.03,0.304792,4.365,4.365,4.1985,4.5765,0.7547,0.3667,0.0414,0.73361,0.19234,0.01978,0.1044,0.0363,0.0458,0.03879,1.5776,0.9326,0.6528,6.7923,3.3003,0.3267,0.9395642845,1.0501,0.4665,0.5085,1.416825207,0.0447,0.0523,0,0,0,0,0.11194084,4.2037,0.72275925,103.4330424,0,0
16507,656186,Dan,Altavilla,65,65,0,0,0,65,3.8652,AL,SEA,95.9,0.55396,R,24,0.2195,0.0936,0.009836,0.45371296,0.34478221,0.20150483,3.76,0.293282,278.492,4.284492308,3.841366154,4.179849231,61.129,26.0668,2.5404,40.80438,11.32482,1.10126,7.0576,2.7392,1.5039,2.66712,84.922,64.5333,37.7159,8.464015385,3.609249231,0.3792738462,0.9772060252,60.2881,27.7432,30.1878,1.328536372,3.211,3.0971,0,14.3301,15.8268,1.8,0.10936368,4.0071,0.7436399,94.62661392,0,0
16588,656547,Jonathan,Holder,35,35,0,0,0,35,0,AL,NYA,92.2,0.50979,R,24,0.2351,0.0734,0.009207,0.41182495,0.38583536,0.20233969,3.4,0.294558,147.804,4.222971429,3.924771429,4.227634286,34.7487,10.8488,1.3537,21.51816,6.22728,0.58869,4.6536,1.3608,0.7981,1.59599,41.2196,38.6183,20.2522,8.93538,2.789691429,0.34992,1.196648086,32.9878,15.263,16.4408,1.252473059,1.7601,1.6369,0,5.2381,5.2381,0,0.12050327,3.9364,0.74340401,96.68103668,0,0
1660,425747,Jose,Contreras,1,1,0,0,0,1,0,NL,PIT,90.1,0.55086,R,45,0.236,0.0663,0.008981,0.46866428,0.32376732,0.2075684,3.19,0.303478,4.189,4.189,3.4767,3.8016,0.9887,0.2778,0.0378,0.653,0.17703,0.01738,0.093,0.0376,0.044,0.03833,1.3326,0.9206,0.5902,8.8983,2.5002,0.3384,0.8366960669,0.9404,0.3863,0.4224,1.218175856,0.0511,0.046,0,0,0,0,0.10098439,3.3244,0.74036845,85.63297182,0,0
1663,425657,Javier,Lopez,1,1,0,0,0,1,0,NL,SFN,84.1,0.4665,L,39,0.1603,0.1013,0.008396,0.55934836,0.24015087,0.20050078,4.18,0.30289,4.388,4.388,3.7908,4.2057,0.7034,0.4445,0.0528,0.7517,0.17393,0.02282,0.0718,0.0368,0.0461,0.03152,1.7648,0.7577,0.6326,6.3306,4.0005,0.3312,0.6465955751,1.0203,0.4212,0.4673,1.464792254,0.0479,0.0491,0,0,0,0,0.09481847,4.1181,0.73824721,93.38755558,0,0
1667,425827,Jeremy,Bonderman,1,0.4302280702,0.1212,0.6931641,0.691,0.309,0,AL,DET,89.4147851,0.3586,R,34,0.13490603,0.08901367,0.008641,0.4287592,0.3707793,0.2004615,4.9280606,0.3003671501,4.491,4.491,5.3433,5.7114,0.6058,0.3997,0.024,0.73967,0.21686,0.03142,0.1569,0.0388,0.0242,0.05241,1.4679,1.2694,0.6863,5.4522,3.5973,0.3492,1.411750636,1.1448,0.5937,0.6346,1.544504945,0.0475,0.0663,0.0391,0,0,0,0.12357112,5.2901245,0.69568486,131.6349018,0.0011,0.0005
16684,657205,Zac,Curtis,10,10,0,0,0,10,0,AL,SEA,90.8,0.38327,L,24,0.2326,0.1097,0.009507,0.42115594,0.37713858,0.20170547,3.88,0.290525,43.29,4.329,3.86874,4.19463,10.0693,4.7489,0.4069,5.95935,1.70227,0.16236,1.1298,0.4116,0.2338,0.43372,11.715,10.4906,5.6107,9.06237,4.27401,0.37044,1.016858137,8.9538,4.2986,4.6607,1.370272163,0.4932,0.4773,0,0.7406,0.7406,0,0.10770045,4.1501,0.75432593,95.29910482,0,0
16727,592779,Brock,Stewart,33.144,18.24,3.24,0.5541399,18.144,15,0,NL,LAN,93.0675161,0.60508,R,25,0.23457899,0.06473312,0.007882,0.43597799,0.36498169,0.19904031,3.3845221,0.290575684,138.447,4.177136133,3.677226647,3.99064084,32.4769,8.9621,0.9067,20.10121,6.05799,0.52796,4.0742,1.0912,1.4536,1.43542,41.1861,34.4792,18.803,8.818854091,2.43358979,0.2963070239,1.106328671,30.7614,13.542,14.6962,1.198512198,1.9581,1.7286,1.533,0.8689,0.8689,0,0.11816515,3.695233816,0.74388859,90.58218616,0.0487,0.0223
16877,657670,Greg,Mahle,20,20,0,0,0,20,0,AL,LAA,87,0.46631,L,24,0.1759,0.0959,0.009844,0.45907237,0.3420538,0.19887383,4.29,0.292216,87.222,4.3611,4.11651,4.478445,15.3423,8.3646,0.8439,13.63554,3.64799,0.36566,2.2588,0.8586,0.471,0.87859,28.5431,21.2674,12.3651,6.904035,3.76407,0.38637,1.016453951,19.908,9.1478,9.9521,1.413628682,0.9622,0.9785,0,0.7304,0.7304,0,0.10620887,4.4645,0.73854087,101.403253,0,0
16918,596133,Luke,Weaver,62.29062,11.34,11.34,1,62.29062,0,0,NL,SLN,91.6,0.58298,R,23,0.2105,0.0655,0.00798,0.43294334,0.36195251,0.20510415,3.75,0.297157,264.391,4.244475332,4.031162316,4.360571463,55.6544,17.3176,0.9896,40.32353,12.29621,1.31253,7.8156,2.1098,2.7761,2.80969,80.769,67.5251,38.2638,8.04117217,2.502116691,0.304832413,1.129226754,61.7479,27.9004,30.1803,1.269299481,3.924,3.8086,5.1,0,0,0,0.11574336,3.9268,0.72607797,99.30202687,0.1569,0.0719
16977,592866,Trevor,Williams,135.835122,52.82,17.82,0.7469625,100.835122,35,0,NL,PIT,91.1771263,0.66236,R,25,0.16058505,0.07261902,0.007095,0.46413285,0.32809373,0.20777342,4.2929952,0.3062579532,593.9,4.372212366,4.541472714,4.910377305,95.3716,43.1284,3.0847,101.2893,28.92825,2.8847,16.5777,4.2137,6.2359,6.0676,206.4572,145.9438,92.4225,6.31901667,2.857549612,0.2791862624,1.098384573,149.68,68.5435,74.1113,1.419429287,7.0627,8.6333,7.184,5.7572,5.7572,0,0.11358954,4.374882892,0.70714244,111.8724246,0.2078,0.0953
16980,596043,Daniel,Mengden,9.00006,1.62,1.62,1,9.00006,0,0,AL,OAK,92.1,0.66188,R,24,0.1947,0.0876,0.009308,0.42491093,0.37092218,0.20416689,4.23,0.303675,39.319,4.368748653,4.54656969,4.889067406,7.6554,3.4443,0.0648,6.00677,1.88144,0.21931,1.1551,0.366,0.2123,0.42366,11.7473,10.2547,5.6445,7.655348964,3.444277038,0.36599756,1.155058203,9.2626,4.5466,4.8891,1.411867102,0.5043,0.6046,0.6532,0,0,0,0.11263771,4.3843,0.71437972,111.9980639,0.0159,0.0073
1701,425626,Chris,Capuano,20,20,0,0,0,20,0,FA,FA,88.5,0.5995,L,38,0.2152,0.0831,0.007901,0.43000012,0.36500066,0.20499923,3.72,0.296004,85.653,4.28265,3.914955,4.24107,18.4325,7.1178,1.0313,12.78444,3.71475,0.38023,2.4018,0.6767,0.6809,0.88934,25.2604,21.442,12.0427,8.294625,3.20301,0.304515,1.080806036,19.2812,8.6999,9.4246,1.319950513,0.9799,0.9609,0,0,0,0,0.11201339,4.0341,0.74435792,96.43962969,0,0
17130,628452,Raisel,Iglesias,65,65,0,0,0,65,32.7,NL,CIN,91.7,0.59764,R,27,0.266,0.0722,0.010461,0.4467701,0.35081935,0.20241054,3,0.291531,270.27,4.158,3.431672308,3.734349231,71.8919,19.5135,2.1186,37.51497,10.55701,1.08632,7.4162,2.8273,2.8378,2.53324,77.4203,60.7931,35.0755,9.954263077,2.701869231,0.3914723077,1.026856141,56.5745,24.7843,26.9703,1.170584254,3.2095,3.0986,0,1.7984,13.9384,16.1,0.12199054,3.4493,0.75795988,84.53432368,0,0
17233,623395,Brian,Ellington,20,20,0,0,0,20,0,NL,MIA,97.8,0.52829,R,26,0.2562,0.1193,0.009789,0.38870929,0.40569673,0.20559398,3.77,0.289292,86.919,4.34595,3.7638,4.070835,22.2686,10.3694,0.8532,11.06827,3.40339,0.41963,1.9549,0.8508,0.9126,0.88935,20.4292,21.322,10.8053,10.02087,4.66623,0.38286,0.8797103824,16.8462,8.364,9.0463,1.360780008,0.9846,0.9563,0,0.7905,0.7905,0,0.09168521,3.8739,0.75090636,92.71506468,0,0
17237,592169,Austin,Brice,10,10,0,0,0,10,0,NL,CIN,94,0.63489,R,25,0.222,0.0961,0.013304,0.47122882,0.32615747,0.20261372,3.73,0.294875,43.403,4.3403,4.07007,4.41612,9.6354,4.171,0.4091,6.31489,1.71031,0.17741,1.2017,0.5774,0.4557,0.38785,13.4533,9.3116,5.7845,8.67186,3.7539,0.51966,1.081507955,9.4043,4.5223,4.9068,1.357528812,0.4534,0.5165,0,0.7194,0.7194,0,0.12905145,4.2066,0.74143017,100.2602648,0,0
1726,407878,Jose,Valverde,1,1,0,0,0,1,0,NL,NYN,92.6,0.32029,R,39,0.2232,0.0779,0.009787,0.40815062,0.39011462,0.20173476,3.59,0.295285,4.283,4.283,4.1211,4.4298,0.9559,0.3336,0.0443,0.62638,0.18817,0.0191,0.128,0.0419,0.045,0.04719,1.1858,1.1334,0.5861,8.6031,3.0024,0.3771,1.152335791,0.9617,0.4579,0.4922,1.295283394,0.0465,0.0505,0,0,0,0,0.11296745,4.0262,0.72973543,101.5141032,0,0
1727,429440,Edgar,Gonzalez,1,1,0,0,0,1,0,AL,HOU,88.8,0.61913,R,34,0.1374,0.0575,0.011486,0.42511852,0.37308397,0.2017975,4.38,0.296303,4.363,4.363,4.9878,5.3361,0.5995,0.2509,0.0379,0.73222,0.21908,0.02577,0.165,0.0501,0.0236,0.05295,1.4616,1.2827,0.6938,5.3955,2.2581,0.4509,1.485177783,1.1421,0.5542,0.5929,1.39298304,0.0453,0.0517,0,0,0,0,0.12865031,4.9963,0.7014391,122.8589152,0,0
17418,600944,David,Paulino,38.25463415,23.24,3.24,0.4828234,18.25463415,20,0,AL,HOU,91.9620236,0.47415,R,23,0.22199756,0.07924847,0.009275,0.43210689,0.3660907,0.20180242,3.6934917,0.295548157,162.896,4.258203055,4.088869322,4.413512343,36.1625,12.9092,0.9165,23.66603,7.22585,0.84256,4.938,1.5109,0.8796,1.68541,48.1393,40.7847,22.482,8.507792775,3.037090867,0.3554628166,1.161753149,36.6725,17.3798,18.7597,1.296095821,2.1618,2.0156,1.388,0.7909,0.7909,0,0.12107602,4.065290671,0.73185563,100.7232747,0.0424,0.0195
