role,pn,split,Throws,steamerid,mlbamid,firstname,lastname,start_percent,percentL,TBF,SH,SF,HBP,BB,IBB,AB,SO,1b,2b,3B,HR,AVG,OBP,SLG,wOBA,BABIP,SH/PA,SF/PA,HBP/PA,BB/PA,IBB/PA,AB/PA,SO/PA,1B/PA,2B/PA,3B/PA,HR/PA
RP,0,vL,R,10387,572044,Brooks,Pounders,0,0.4363335078,18.60697261,0.1112963395,0.2015879413,0.1603751418,1.932738778,0.2619847299,16.20097441,4.001337325,2.631060218,0.8096743319,0.09998002955,0.546790283,0.2522999394,0.3341656012,0.3821202146,0.320531,0.2959045756,0.005981431899,0.010834,0.0086190884,0.1038717484,0.01407992237,0.8706937313,0.2150450483,0.1414018429,0.04351456568,0.005373256125,0.02938631094
RP,0,vL,R,1837,279571,Matt,Belisle,0,0.3891512471,92.85604595,0.5599313569,0.941653162,0.6110590048,7.856198873,1.474727944,82.88720355,16.3121531,15.35508272,4.416170984,0.5931320765,2.553906995,0.2764997707,0.3400527833,0.4057145188,0.329147,0.3107988085,0.00603010123,0.010141,0.006580713173,0.08460621808,0.01588187316,0.8926419675,0.1756714163,0.1653643828,0.04755932625,0.006387651665,0.02750393869
RP,0,vL,R,15240,641838,Kevin,McCarthy,0,0.4309263728,28.3877716,0.1699578569,0.2885049227,0.1870739805,3.108137645,0.4029305593,24.63409719,4.325836443,4.480278352,1.424913753,0.2034963146,0.8605695963,0.2829110384,0.3637585015,0.4271438693,0.350925,0.3068743687,0.005987009453,0.010163,0.006589949474,0.1094886097,0.01419380728,0.8677714313,0.1523837977,0.1578242356,0.05019463216,0.007168449763,0.03031479922
RP,0,vL,R,14139,602083,Miguel,Almonte,0,0.4253046368,74.15948331,0.4444235725,0.7375160615,0.788852919,8.59351371,1.055058954,63.59517705,14.61191568,10.58379694,3.168487823,0.4520175982,1.994147519,0.2547119236,0.3470229367,0.3814639578,0.326632,0.2948721552,0.005992808373,0.009945,0.01063724939,0.1158788239,0.01422689192,0.8575461183,0.197033677,0.1427167028,0.04272532225,0.006095209648,0.02688998669
RP,0,vL,R,10341,573668,Juan,Minaya,0,0.4316586021,38.48939831,0.2304073202,0.4249614468,0.3368924748,4.759355483,0.5450654283,32.73778159,7.359141972,5.534553223,1.717651639,0.2109381176,1.298749766,0.2676385607,0.3622191894,0.4123346023,0.347235,0.3017208389,0.005986254146,0.011041,0.008752864154,0.1236536733,0.01416144321,0.8505662084,0.191199195,0.1437942256,0.04462661706,0.005480421282,0.03374305192
RP,0,vL,R,11681,553883,Vicente,Campos,0,0.4258114184,18.25166817,0.1093692087,0.206481122,0.1425560151,1.499617999,0.26114461,16.29364383,3.336151711,2.797190702,0.7457814269,0.09199812769,0.5087007101,0.2543121115,0.3189146531,0.3738175532,0.308153,0.2847686861,0.005992285619,0.011313,0.00781057456,0.08216333896,0.01430798585,0.8927208009,0.1827861256,0.1532567147,0.04086100076,0.00504053256,0.02787146388
RP,0,vL,R,12237,595465,Daniel,Winkler,0,0.425461619,35.97984093,0.3991116545,0.3156871243,0.3035856604,3.570193205,0.5162714954,31.39126328,8.522175769,5.305698549,1.564585368,0.1931230065,0.8975056352,0.2536028094,0.3326152011,0.372930363,0.314913,0.3113501016,0.01109264644,0.008774,0.008437659882,0.09922759836,0.01434890989,0.8724680953,0.23685974,0.1474630908,0.04348505518,0.00536753364,0.02494468047
RP,0,vL,R,15126,641501,Tyler,Danish,0,0.4108470439,18.09898872,0.1087336861,0.2002110132,0.1107376624,1.735987137,0.27121038,15.94331922,2.712608019,2.924964266,0.8813157259,0.1076316388,0.6565971806,0.2866723515,0.3567060945,0.4378186299,0.352538,0.3038029801,0.006007721634,0.011062,0.006118444746,0.09591625057,0.01498483613,0.8808955831,0.1498762203,0.1616092651,0.04869419721,0.005946831645,0.03627811426
RP,0,vL,R,10756,572888,Shane,Greene,0,0.4303527147,54.75225377,0.3278346599,0.5274832129,0.502814554,4.548893019,1.066567693,48.84522833,10.31261064,8.665968419,2.642557537,0.4392036099,1.572119357,0.2726949874,0.337560911,0.4091505573,0.328284,0.3106565121,0.005987601192,0.009634,0.009183449435,0.08308138397,0.01947988658,0.8921135654,0.1883504317,0.1582760128,0.0482639043,0.008021653533,0.02871332683
RP,0,vL,R,13194,607352,Joseph,Biagini,0,0.4217313058,98.9979591,0.5936407001,0.8992974604,0.8160308332,8.232561804,1.346719362,88.4564283,19.83470081,15.28738528,4.536624002,0.5757542518,2.578510248,0.2597694054,0.3254620015,0.3823738697,0.314271,0.3020569266,0.005996494327,0.009084,0.008242905618,0.08315890427,0.01360350631,0.8935176958,0.2003546435,0.1544212166,0.04582542957,0.005815819407,0.02604609501
RP,0,vL,R,13322,545332,Jake,Barrett,0,0.4228799605,119.6656397,1.327727305,1.132874611,0.7989966098,14.15054613,1.827876329,102.255495,25.27340592,17.00223747,5.369714186,0.7931226788,3.263110722,0.2584524681,0.3496574088,0.3903004532,0.33051,0.3040850875,0.01109530947,0.009467,0.006676909195,0.1182507039,0.01527486364,0.8545100774,0.2112001907,0.1420811982,0.04487264849,0.006627822999,0.02726856874
RP,0,vL,R,12143,592329,Jason,Garcia,0,0.4091252854,27.84427986,0.1673301346,0.3012751081,0.2623750503,3.434436042,0.4009686289,23.67886353,3.741496305,4.430124953,1.369605452,0.157611012,0.9996551276,0.2938061844,0.3849343133,0.4493937922,0.371667,0.3069794909,0.006009497658,0.01082,0.00942294258,0.1233444018,0.01440039501,0.850403158,0.1343721699,0.1591035924,0.04918803643,0.005660444904,0.03590163339
RP,0,vL,R,12774,545064,Jairo,Diaz,0,0.4162602471,18.27305738,0.2028700014,0.1506613581,0.1348112997,2.217998311,0.2555990054,15.56671641,4.08438344,2.686004243,0.7827099417,0.1188697658,0.4949340019,0.2622594159,0.3561295425,0.3914014536,0.334976,0.3163394755,0.01110213782,0.008245,0.00737759954,0.1213807993,0.01398775257,0.8518944633,0.2235194338,0.1469926016,0.04283409861,0.006505193045,0.02708545109
RP,0,vL,R,13424,572403,Drew,VerHagen,0,0.4031623042,35.01192394,0.2106194305,0.2920694695,0.288580538,3.293499644,0.5268085058,30.92715486,6.083194481,5.810197277,1.4434352,0.2387262472,0.8377090219,0.2693447808,0.3422902703,0.3856278903,0.32317,0.305699008,0.006015648578,0.008342,0.008242350192,0.09406794236,0.01504654548,0.8833320589,0.173746364,0.1659491003,0.04122696033,0.00681842699,0.02392639214
RP,0,vL,R,10836,592879,Asher,Wojciechowski,0,0.4258411979,18.44266773,0.2045707715,0.2014308169,0.1676743249,1.738127852,0.2589967158,16.13086397,3.198808769,2.85947648,0.8649644435,0.1298438475,0.5023810757,0.2700826103,0.3433728879,0.4020913046,0.330601,0.3002790705,0.0110922549,0.010922,0.00909165243,0.09424492579,0.01404334338,0.8746491669,0.1734460988,0.1550467927,0.04690018039,0.007040404861,0.02724015219
RP,0,vL,R,13418,571476,Chris,Beck,0,0.4140602202,45.5612038,0.2735680195,0.4601225972,0.3609744363,4.7614864,0.6502691265,39.70505235,7.355364536,7.315610783,2.067602715,0.2527255902,1.469393044,0.279695693,0.3583272274,0.4185153055,0.346112,0.3047998843,0.006004407186,0.010099,0.007922846767,0.1045074757,0.01427243076,0.8714662703,0.1614392053,0.1605666702,0.04538077448,0.005546947164,0.03225097059
RP,0,vL,R,12790,593417,Raul,Alcantara,0,0.4226375376,27.16179547,0.1628501618,0.3172226093,0.2227885239,1.856524562,0.3788843498,24.60240962,4.708273665,4.408622849,1.332472538,0.1789506006,0.8633769036,0.2757218906,0.3282623034,0.4146159095,0.327868,0.3034235569,0.005995559533,0.011679,0.008202275291,0.06835058321,0.01394916438,0.905772582,0.1733417686,0.1623096991,0.04905686517,0.006588320011,0.03178644447
RP,0,vL,R,11394,592872,Alex,Wimmers,0,0.4127267411,18.11794298,0.1088124284,0.1815055528,0.1082974658,1.974299537,0.2658485431,15.74502799,3.394936727,2.786259084,0.7416269219,0.1001394195,0.4646735574,0.259935961,0.3428980632,0.3787831854,0.322347,0.2979717626,0.006005782694,0.010018,0.0059773599,0.1089692985,0.01467321889,0.8690295589,0.1873798107,0.1537845156,0.04093328491,0.005527085475,0.02564714758
RP,0,vL,R,13767,608638,J.T.,Chargois,0,0.4152821295,71.94146894,0.4318751966,0.628984263,0.4796367874,8.429029149,1.007334252,61.97194355,14.17336604,10.9998157,3.270044125,0.4417966137,1.885603925,0.2678189422,0.3566783835,0.3956968939,0.335962,0.3131883325,0.006003146765,0.008743,0.006667041895,0.1171650965,0.01400213628,0.8614217149,0.1970124637,0.1528995149,0.04545423069,0.006141056336,0.02621025054
RP,0,vL,R,13211,599683,Warwick,Saupold,0,0.4155514714,18.06745528,0.108456566,0.1845048533,0.1332970993,1.653464306,0.2573321104,15.98773246,3.035493457,2.930542588,0.7999759545,0.1326047417,0.5257642924,0.2745159508,0.3438749053,0.4069120882,0.333013,0.3037181244,0.006002868934,0.010212,0.007377746187,0.09151616985,0.01424285304,0.884891215,0.1680089094,0.1622000742,0.04427717917,0.007339425486,0.02910007438
RP,0,vL,R,14506,605525,J.B.,Wendelken,0,0.4361964154,37.79864952,0.2260953932,0.4013082619,0.2661300827,3.949030715,0.531122154,32.95608507,8.115248967,5.465112775,1.602953784,0.2160670215,1.00430496,0.2514994886,0.3327854502,0.3741990671,0.316013,0.2977498772,0.005981573312,0.010617,0.007040729922,0.1044754446,0.01405135265,0.8718852521,0.2146967966,0.1445848686,0.04240769986,0.005716262995,0.02656986355
RP,0,vL,R,11440,592127,Johnny,Barbato,0,0.4275299209,27.82190375,0.1666674748,0.2620545114,0.2152321452,3.346693621,0.3933409238,23.831256,6.339787472,3.902670035,1.118306287,0.130105021,0.8119999509,0.2502210246,0.3444196595,0.3762117081,0.324693,0.3010886116,0.005990512953,0.009419,0.007736068212,0.1202898857,0.01413781484,0.8565645332,0.227870369,0.1402732922,0.04019517489,0.004676352206,0.02918563583
RP,0,vL,R,17237,592169,Austin,Brice,0,0.4431630761,19.23450851,0.2130103925,0.1718795681,0.2278894335,2.101034184,0.2799233955,16.52069493,3.917012497,2.812822424,0.8494045987,0.1048281303,0.6020170975,0.264460561,0.3521276729,0.4014460246,0.337477,0.3041245174,0.01107438708,0.008936,0.0118479468,0.1092325381,0.0145531868,0.858909128,0.2036450525,0.1462383311,0.04416045246,0.005450003062,0.03129880324
RP,0,vL,R,16588,656547,Jonathan,Holder,0,0.4014819344,59.34065754,0.3570753992,0.6407604201,0.4534787089,5.011682044,0.8529243972,52.87766097,13.99174259,8.56327049,2.580827082,0.300390028,1.895465635,0.2522795636,0.3188194631,0.3841412663,0.313351,0.3012635744,0.006017381909,0.010798,0.007641956252,0.08445612589,0.01437335602,0.8910865359,0.2357867804,0.14430697,0.04349171696,0.005062128403,0.03194210703
RP,0,vL,R,13360,592135,Cam,Bedrosian,0,0.4252810407,116.245869,0.6966420464,1.025521056,0.8948825182,13.27212135,1.687658682,100.356702,31.50857646,15.4593216,4.295689713,0.5298808314,2.485562143,0.2268952031,0.3196685874,0.3297939179,0.293325,0.2979360156,0.005992832713,0.008822,0.007698187694,0.114172843,0.01451800995,0.8633141366,0.2710511499,0.1329881374,0.03695348274,0.00455827666,0.02138193955
RP,0,vL,R,1368,457732,Andrew,Bailey,0,0.4357027662,120.9251913,0.7233844731,1.407448302,0.7679280626,11.65710851,1.686233717,106.369322,25.52353312,16.91905261,4.793248328,0.5918435184,3.494862834,0.2425418045,0.3179989126,0.3644440672,0.305634,0.2806196641,0.00598208252,0.011639,0.006350439096,0.09639933904,0.01394443704,0.8796291393,0.2110687843,0.139913383,0.03963812897,0.004894294662,0.02890103209
RP,0,vL,R,10315,543859,Michael,Tonkin,0,0.394385064,75.32821681,0.4538300928,0.7833381266,0.5683061158,7.022296137,0.9925813106,66.50044634,15.84665582,10.92900815,3.762011893,0.5058733309,2.58184796,0.2673476994,0.3388253942,0.4167821021,0.33622,0.3081964598,0.006024702456,0.010399,0.007544398896,0.09322265195,0.01317675305,0.8828092467,0.2103681262,0.1450851834,0.04994160293,0.006715588823,0.03427464593
RP,0,vL,R,13764,532077,Roberto,Osuna,0,0.4689160471,125.7406892,0.7478832924,1.419612381,0.9325290804,10.19913486,1.821653641,112.4415296,33.14139293,15.71355524,5.656093678,0.7175442338,3.905173054,0.2311633993,0.2970093349,0.3636903074,0.294528,0.2847665398,0.005947822436,0.01129,0.007416287331,0.08111244601,0.01448738394,0.8942334442,0.2635693596,0.1249679426,0.04498220674,0.005706539692,0.03105735366
RP,0,vL,R,14814,571656,Buck,Farmer,0,0.4401151707,47.0812121,0.2814294071,0.4979308992,0.3519309746,4.212108043,0.7897384399,41.73781278,9.193554318,7.145366474,1.967117697,0.3275142537,1.415865401,0.2600966151,0.3294866334,0.3907665435,0.319544,0.2958528079,0.005977531047,0.010576,0.007474976937,0.08946473242,0.01677396151,0.8865067596,0.1952701281,0.1517668334,0.04178137328,0.006956368348,0.03007283241
RP,0,vL,R,14016,623439,Ryan,Garton,0,0.3979014861,34.39079396,0.2070695568,0.3466248123,0.2071217847,3.679082592,0.5082976628,29.95089521,7.180862304,5.061856432,1.294957855,0.1750853175,0.8345820126,0.2459519679,0.3291825625,0.3566095122,0.307328,0.2904467701,0.006021075205,0.010079,0.006022593864,0.1069787047,0.01478005025,0.8708986262,0.2088018762,0.147186379,0.03765420061,0.005091051918,0.02426759945
RP,0,vL,R,11384,592454,Tommy,Kahnle,0,0.4140343329,54.45431823,0.3269673538,0.4586142681,0.3153873809,7.38237668,0.8091996757,45.97097254,12.88215082,7.446161989,2.015945708,0.2464097844,1.321966087,0.2399445336,0.3460034036,0.3520304253,0.316241,0.2982424144,0.00600443389,0.008422,0.005791779075,0.1355700874,0.01486015622,0.8442116997,0.2365680307,0.1367414418,0.0370208603,0.004525073354,0.02427660707
RP,0,vL,R,12876,543964,Tony,Zych,0,0.414752515,43.56644066,0.2615595379,0.4113543327,0.4021468715,4.428756396,0.6477128527,38.06262352,10.10028415,6.1915801,1.940580632,0.2291494432,1.197308077,0.2511287287,0.3322840555,0.3770658089,0.316973,0.30473529,0.006003693072,0.009442,0.009230657024,0.1016552266,0.01486724284,0.8736684233,0.2318363401,0.1421181076,0.04454301529,0.00525976967,0.02748234787
RP,0,vL,R,10133,502202,Brad,Boxberger,0,0.456858655,49.1457245,0.2929212885,0.5072821683,0.3949231922,5.540846869,0.6818297354,42.40975098,11.40279713,6.488442356,1.795120011,0.2428345868,1.327325846,0.2323456887,0.3232054626,0.3487208327,0.303591,0.2797389796,0.005960259848,0.010322,0.008035758882,0.1127432127,0.0138736328,0.8629387686,0.2320201247,0.132024554,0.03652647366,0.004941113174,0.02700796172
RP,0,vL,R,14696,605309,Keone,Kela,0,0.3932710473,74.51451423,0.4490134036,0.6147447424,0.552114242,8.4435112,0.9571949998,64.45513064,20.85383412,9.814373257,2.492989289,0.3532325584,1.602736619,0.2212908667,0.3140322675,0.3206611974,0.288177,0.2940063536,0.006025851584,0.00825,0.007409485893,0.1133136448,0.0128457524,0.8650010177,0.2798627132,0.1317108936,0.03345642543,0.004740453079,0.02150905278
RP,0,vL,R,12918,605151,Archie,Bradley,0,0.4226375376,97.42273498,1.080959756,0.7709061019,0.7639184846,10.5395697,1.968261943,84.26738094,27.22630751,12.97563088,3.637442023,0.5372513548,2.013742047,0.2274197453,0.3162444788,0.3311304424,0.289112,0.3015219112,0.01109555953,0.007913,0.007841275291,0.1081838823,0.02020331233,0.8649662828,0.2794656454,0.1331889408,0.03733668556,0.005514640448,0.02067014488
RP,0,vL,R,12808,605182,Mike,Clevinger,0,0.426013546,26.88347997,0.1610878853,0.277921416,0.1882408984,2.474789054,0.3589395372,23.78144072,6.547470723,3.70047862,1.138042384,0.1185040147,0.7255866177,0.2389515296,0.3123089266,0.3577930953,0.29997,0.2924948464,0.005992077121,0.010338,0.007002103097,0.09205612727,0.01335167685,0.8846116925,0.2435499693,0.1376487949,0.04233240581,0.004408060816,0.02699005554
RP,0,vL,R,10171,542432,Jose,Ramirez,0,0.4144937095,82.09602521,0.9115909829,0.8181689872,0.7941132332,11.05466001,1.301083623,68.517492,18.83328581,11.0077146,3.481484799,0.4296686052,2.197984565,0.2498172667,0.3567879248,0.3773291017,0.330534,0.3031305588,0.01110396003,0.009966,0.009672980283,0.1346552404,0.01584831445,0.8346018193,0.2294055742,0.134083405,0.04240747088,0.005233732133,0.02677333719
RP,0,vL,R,13172,605476,Carson,Smith,0,0.4075452797,68.90030088,0.4141684907,0.4938084564,0.6041048214,7.165085358,1.033943201,60.22313375,13.62518123,10.71249794,3.650307161,0.4218031638,1.660320842,0.2730666454,0.3535623702,0.4028266676,0.335331,0.3224869014,0.006011127462,0.007167,0.008767811079,0.1039920765,0.015006367,0.874061985,0.1977521297,0.1554782462,0.05297955327,0.006121935006,0.02409743965
RP,0,vL,R,11632,592390,Heath,Hembree,0,0.3856014507,49.6909086,0.2998231612,0.567022958,0.2931977744,4.754775632,0.756675302,43.77608908,10.14758154,7.04161497,2.561864987,0.2939519526,1.574493674,0.2620591703,0.3344712683,0.4059449393,0.328415,0.3006431762,0.006033762907,0.011411,0.005900430936,0.09568703341,0.01522764069,0.8809677727,0.2042140469,0.1417083158,0.05155601013,0.005915608325,0.03168574933
RP,0,vL,R,1642,408061,Francisco,Rodriguez,0,0.4698730118,130.2975502,0.7748580724,1.300499848,0.7360234548,9.791782055,1.681501044,117.6943868,26.8051735,19.868409,5.25016593,0.8787278079,3.893401488,0.2539688174,0.3120573628,0.3796708575,0.3076,0.2918711276,0.00594683531,0.009981,0.005648789664,0.0751493949,0.01290508564,0.9032739801,0.2057227742,0.1524849007,0.04029366571,0.006744008668,0.0298808495
RP,0,vL,R,1345,502028,Blake,Wood,0,0.446881695,86.34468129,0.9558832201,0.6647677013,0.5457562783,10.75376625,1.29854329,73.42450784,20.57224587,12.01198168,3.415391908,0.4217320556,2.202103774,0.2458471966,0.3437304729,0.3638331909,0.318877,0.3032114082,0.01107055126,0.007699,0.006320670482,0.1245446285,0.01503906518,0.8503651498,0.2382572449,0.1391166369,0.03955532474,0.004884285277,0.02550364123
RP,0,vL,R,14542,608032,Carlos,Estevez,0,0.4095234795,98.31423559,1.092181388,0.9233673006,0.7786471536,10.92544342,1.51097947,84.59459632,21.84745145,14.16109863,4.103598414,0.622299846,2.712529729,0.2553298622,0.3425520831,0.3826814666,0.324299,0.3043827079,0.01110908691,0.009392,0.007919983804,0.1111277869,0.01536887777,0.8604511424,0.2222206308,0.144039147,0.04173961573,0.00632970233,0.02759040655
RP,0,vL,R,12863,598264,Matt,Barnes,0,0.3971954193,76.5800937,0.4611502782,0.7484172557,0.5230227108,7.853013773,0.9798702996,66.99448968,18.09946226,10.51800738,3.343414958,0.3850617324,1.969494905,0.242049444,0.3230735262,0.3622463179,0.30725,0.2959687225,0.006021803525,0.009773,0.006829747595,0.1025464111,0.01279536564,0.8748290377,0.2363468283,0.137346494,0.04365906068,0.005028222268,0.02571810518
RP,0,vL,R,13758,608648,Tyler,Duffey,0,0.4226375376,52.67605371,0.3158224159,0.4854098349,0.3259212455,3.071855148,0.9228530007,48.47704506,12.78160326,8.289689165,2.157673798,0.2919913874,1.238912543,0.247091523,0.2936588114,0.3547606611,0.284475,0.3045954675,0.005995559533,0.009215,0.006187275291,0.05831596963,0.01751940276,0.9202861955,0.2426454216,0.1573711123,0.04096118912,0.005543152284,0.02351946389
RP,0,vL,R,11428,519443,Brandon,Workman,0,0.4116937574,17.83768446,0.1071482634,0.1905599831,0.09068070135,1.709963803,0.2394007204,15.73933171,3.538305356,2.632564041,0.8054886627,0.09319994475,0.4978774835,0.2559911822,0.3287985524,0.3822763102,0.316892,0.2942500368,0.006006848234,0.010683,0.005083658787,0.09586243139,0.01342106488,0.8823640616,0.1983612483,0.1475844046,0.04515657088,0.005224890313,0.02791155346
RP,0,vL,R,1247,493603,Adam,Ottavino,0,0.3864780169,106.2651062,1.183034413,0.848633138,0.8537044317,10.69268403,1.675091998,92.68705017,23.30073058,16.27969345,4.981705597,0.7516595527,2.942583408,0.2692462643,0.3473668711,0.4027081826,0.333016,0.3214739513,0.01113285871,0.007986,0.008033723038,0.1006227201,0.01576333058,0.8722246982,0.2192698188,0.1531988631,0.04687997571,0.007073437177,0.02769096567
RP,0,vL,R,3196,432934,Chris,Young,0,0.4385140021,84.32961579,0.5042221782,1.238970715,0.3807305143,8.573963922,1.495820543,73.63172846,17.47354846,11.08791171,4.097311752,0.5859919248,3.176514758,0.257331052,0.3328636274,0.4151750326,0.331711,0.2881910694,0.00597918268,0.014692,0.004514790098,0.1016720382,0.01773778439,0.873141989,0.2072053607,0.13148301,0.04858686612,0.006948827162,0.03766784336
RP,0,vL,R,11710,473879,Sam,Dyson,0,0.4017473074,111.5488038,0.6712012193,0.6976262193,0.9603961776,10.96585485,1.555763047,98.25372539,19.8369417,18.97366621,4.565589736,0.6472686349,2.308437416,0.2696585996,0.3465191536,0.3762907074,0.321905,0.3121761343,0.006017108172,0.006254,0.008609650166,0.0983054454,0.01394692721,0.8808137963,0.1778319535,0.1700929598,0.04092907838,0.005802560069,0.02069441658
