steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,HR/FB,FIP,LOB%,ERA-,CG,ShO
13048,547874,Hisashi,Iwakuma,168.1114426,27.54,27.54,1,168.1114426,0,0,AL,SEA,87.4,0.74733,R,35,0.194,0.044,0.005299,0.48569288,0.31280222,0.2015049,3.55,0.299783,693.243,4.123710969,3.518107339,3.869865072,134.4892,30.5027,1.9582,112.18876,31.14974,3.17689,18.6322,3.6735,3.7435,6.73208,253.1254,163.0211,105.017,7.200002458,1.632989972,0.196664186,0.997491741,165.1476,65.7149,72.2854,1.163813047,10.2824,9.4239,16.6775,0,0.11429316,3.5847,0.73331409,93.17112572,0.5786,0.2907
8490,542953,Buddy,Boshers,1,1,0,0,0,1,0,AL,LAA,91.7,0.33836,L,28,0.2245,0.1037,0.007589,0.44406092,0.35705644,0.19888264,3.86,0.290598,4.266,4.266,3.5217,3.8583,0.9578,0.4424,0.0424,0.59194,0.1579,0.01658,0.0903,0.0324,0.023,0.04148,1.2479,1.0034,0.5589,8.6202,3.9816,0.2916,0.812401762,0.8567,0.3913,0.4287,1.299091395,0.0496,0.0473,0,0,0.089961,3.8163,0.74913125,93.26646583,0,0
1783,429985,Chad,Gaudin,1,0.436,0.12,0.6852289,0.684,0.316,0,NL,SFN,89.4203398,0.24935,R,33,0.19648792,0.07617192,0.007915,0.43784305,0.36186421,0.20029274,3.9735347,0.291843178,4.238,4.238,3.5226,3.861,0.8329,0.3229,0.0271,0.61775,0.18086,0.0241,0.0955,0.0336,0.0445,0.04526,1.3162,1.0878,0.6021,7.4961,2.9061,0.3024,0.859463967,0.9182,0.3914,0.429,1.241114916,0.0572,0.0565,0.0634,0,0.08778819,3.7791684,0.74119168,93.28182618,0.0022,0.0011
sa658150,623149,Paul,Sewald,1,1,0,0,0,1,0,NL,NYN,NULL,0.3988,R,26,0.2262,0.0799,0.008647,0.46670401,0.33176948,0.2015265,3.48,0.299393,4.23,4.23,3.5226,3.8574,0.9569,0.338,0.0414,0.61734,0.16817,0.01678,0.0957,0.0366,0.0444,0.03946,1.333,0.9476,0.5756,8.6121,3.042,0.3294,0.860933707,0.8979,0.3914,0.4286,1.235944231,0.0483,0.0487,0,0,0.10094903,3.5876,0.74119841,93.29559753,0,0
1345,502028,Blake,Wood,45,45,0,0,0,45,1,NL,CIN,95.4,0.44977,R,30,0.264,0.1117,0.007726,0.46476068,0.33282845,0.20241087,3.5,0.291828,191.734,4.260755556,3.5231,3.85412,50.6178,21.4167,2.2134,24.45913,6.60068,0.68808,4.1873,1.4813,2.0132,1.61402,54.0354,38.6963,23.5333,10.12356,4.28334,0.29626,0.837467879,35.9352,17.6155,19.2706,1.274487346,2.127,2.2382,0,9.7226,0.10821033,3.6205,0.74687402,93.30354254,0,0
4086,449170,Erik,Cordier,1,1,0,0,0,1,0,NL,MIA,97.5,0.48537,R,30,0.2565,0.1143,0.009809,0.45510196,0.33909783,0.20580021,3.63,0.297762,4.294,4.294,3.5235,3.8565,1.1013,0.4908,0.0423,0.5598,0.15494,0.01963,0.0741,0.0421,0.0451,0.03696,1.1895,0.8863,0.5379,9.9117,4.4172,0.3789,0.667197125,0.8085,0.3915,0.4285,1.299310428,0.0479,0.049,0,0,0.08364325,3.4938,0.73763136,93.3220809,0,0
2586,434643,Wandy,Rodriguez,30,30,0,0,0,30,0,AL,HOU,89,0.59045,L,37,0.2221,0.0708,0.008463,0.42268118,0.3757175,0.20160132,3.5,0.293613,125.786,4.192866667,3.52419,3.83685,27.9371,8.9057,2.0883,17.9085,5.26071,0.60671,3.5131,1.0645,0.6792,1.35472,36.8854,32.7871,17.5928,8.38113,2.67171,0.31935,1.053923491,27.289,11.7473,12.7895,1.206489785,1.5215,1.3832,0,2.9636,0.10714819,3.7909,0.75661796,93.33267424,0,0
2882,501593,Luis,Avilan,30,30,0,0,0,30,0,NL,LAN,93.1,0.50893,L,26,0.2029,0.0865,0.008899,0.51297426,0.28798482,0.19904092,3.69,0.296975,127.823,4.260766667,3.525,3.8925,25.9352,11.0567,1.392,19.51847,4.91161,0.42441,2.5406,1.1375,1.3421,1.05914,45.3242,25.4451,17.5864,7.78056,3.31701,0.34125,0.762188491,27.3951,11.75,12.975,1.281727599,1.4688,1.4387,0,3.2084,0.09984745,3.7253,0.73862114,93.35386093,0,0
14077,612272,Raudel,Lazo,30,30,0,0,0,30,0,NL,MIA,89.9,0.26313,L,27,0.2101,0.0865,0.008036,0.44566652,0.34873889,0.20559459,3.79,0.297229,128.041,4.268033333,3.52572,3.86295,26.9014,11.0755,1.2442,18.69777,5.17933,0.64503,2.6401,1.0289,1.3444,1.27401,39.11,30.604,18.0422,8.07042,3.32265,0.30867,0.792030042,27.1622,11.7524,12.8765,1.274590872,1.4366,1.4726,0,3.0913,0.08626651,3.6951,0.74191076,93.37239929,0,0
2233,425794,Adam,Wainwright,191.9579387,29.16,29.16,1,191.9579387,0,0,NL,SLN,89.7,0.69316,R,34,0.1906,0.0515,0.007529,0.49593492,0.29896082,0.20510426,3.63,0.304317,802.835,4.182348516,3.52595993,3.887309403,153.0204,41.346,3.0275,130.95126,36.13751,3.8637,17.4663,6.0445,8.4298,7.38528,294.6213,177.6044,121.8468,7.174402942,1.93851842,0.283398021,0.818914451,188.4188,75.204,82.9111,1.196953976,11.4303,10.2476,19.9027,0,0.09834412,3.4632,0.72341408,93.3803443,1.9939,1.002
1157,488984,Tommy,Hunter,20,20,0,0,0,20,0,AL,CLE,96.1,0.53953,R,29,0.2085,0.0644,0.007518,0.44788514,0.34591057,0.20620429,3.53,0.297172,83.612,4.1806,3.52701,3.85623,17.4331,5.3846,0.8482,12.61674,3.66975,0.31656,2.137,0.6286,0.4515,0.85351,26.752,20.6611,12.3165,7.844895,2.42307,0.28287,0.961643378,18.74,7.8378,8.5694,1.206232095,0.9834,0.9547,0,0.6988,0.10343037,3.6817,0.74369275,93.40682766,0,0
8162,474599,Neil,Wagner,1,1,0,0,0,1,0,AL,TOR,94.4,0.2327,R,32,0.228,0.0834,0.008775,0.4327545,0.3598144,0.2074311,3.57,0.292654,4.216,4.216,3.5271,3.8493,0.9612,0.3516,0.0396,0.57336,0.18332,0.0194,0.1068,0.037,0.0228,0.0423,1.2311,1.0236,0.5901,8.6508,3.1644,0.333,0.961361298,0.8829,0.3919,0.4277,1.234494213,0.0514,0.0453,0,0,0.10435514,3.766,0.75207886,93.409476,0,0
5177,547348,C.C.,Lee,1,1,0,0,0,1,0,AL,CLE,92.3,0.47285,R,29,0.2299,0.0827,0.011088,0.43388897,0.35990253,0.2062085,3.54,0.294862,4.219,4.219,3.5298,3.8511,0.97,0.3489,0.0406,0.59036,0.1752,0.01487,0.0999,0.0468,0.0228,0.04212,1.2286,1.0191,0.5839,8.73,3.1401,0.4212,0.898676237,0.8803,0.3922,0.4279,1.229182674,0.0492,0.0477,0,0,0.09798147,3.6792,0.74642773,93.49157443,0,0
8801,516853,Wilking,Rodriguez,1,1,0,0,0,1,0,AL,KCA,94.7,0.18258,R,26,0.2232,0.0929,0.007812,0.42678854,0.36582879,0.20738267,3.75,0.290794,4.239,4.239,3.5307,3.8565,0.9462,0.3938,0.0414,0.58144,0.17192,0.02042,0.0962,0.0331,0.0229,0.04301,1.214,1.0406,0.5899,8.5158,3.5442,0.2979,0.865522572,0.87,0.3923,0.4285,1.263750178,0.049,0.0479,0,0,0.09241704,3.7725,0.74715214,93.49951944,0,0
9784,572070,Garrett,Richards,196.4108012,30.78,30.78,1,196.4108012,0,0,AL,LAA,95.3,0.77518,R,28,0.2047,0.0795,0.007212,0.52308256,0.27804382,0.19887362,3.74,0.29901,825.602,4.203444999,3.532828113,3.908245857,169.0008,65.6354,1.9773,128.04422,33.17281,3.58025,16.0754,5.9542,4.4583,6.66756,303.6296,161.3939,115.4386,7.744009957,3.007566776,0.272835301,0.736612555,180.8727,77.0984,85.2913,1.255063837,12.1027,10.4096,19.9754,0,0.09960356,3.5706,0.72696719,93.56043118,0.9103,0.4574
813,329092,Randy,Choate,1,1,0,0,0,1,0,NL,SLN,83.7,0.36832,L,40,0.185,0.0737,0.012738,0.5374747,0.25723053,0.20529477,3.61,0.307037,4.27,4.27,3.5343,3.9159,0.7899,0.3147,0.0459,0.70985,0.16897,0.01874,0.0772,0.0544,0.0448,0.03278,1.6465,0.788,0.6289,7.1091,2.8323,0.4896,0.694716702,0.9747,0.3927,0.4351,1.289443872,0.0485,0.0484,0,0,0.0979578,3.665,0.73536245,93.60280456,0,0
sa599485,607560,Ryne,Harper,1,1,0,0,0,1,0,NL,ATL,NULL,0.4208,R,27,0.2301,0.0874,0.008328,0.46376555,0.32984868,0.20638577,3.54,0.301074,4.25,4.25,3.5361,3.8718,0.9779,0.3714,0.0416,0.61453,0.16742,0.01723,0.0886,0.0354,0.0446,0.03877,1.3087,0.9308,0.5824,8.8011,3.3426,0.3186,0.796977707,0.8877,0.3929,0.4302,1.259137281,0.0453,0.0518,0,0,0.09513653,3.5498,0.73839452,93.63723294,0,0
1669,425656,Wil,Ledezma,1,1,0,0,0,1,0,AL,TOR,91.2,0.30559,L,35,0.2305,0.089,0.008251,0.43620378,0.35615273,0.20764349,3.6,0.294031,4.232,4.232,3.537,3.8619,0.9755,0.3766,0.041,0.5757,0.18059,0.01876,0.103,0.0349,0.0229,0.04152,1.2304,1.0046,0.5857,8.7795,3.3894,0.3141,0.927414729,0.8781,0.393,0.4291,1.254697413,0.0514,0.0454,0,0,0.10257424,3.7571,0.75130769,93.67695798,0,0
6603,444354,Daryl,Thompson,1,1,0,0,0,1,0,NL,CIN,89.8,0.2563,R,30,0.2157,0.0723,0.009632,0.4662343,0.33117151,0.20259419,3.5,0.292911,4.214,4.214,3.5406,3.8763,0.909,0.3047,0.041,0.61561,0.16574,0.01693,0.1099,0.0406,0.0442,0.04017,1.3587,0.9651,0.5904,8.181,2.7423,0.3654,0.989064659,0.9082,0.3934,0.4307,1.212880335,0.0471,0.0499,0,0,0.11387014,3.7805,0.74823664,93.76700143,0,0
10855,592741,Chasen,Shreve,55,55,0,0,0,55,1.2,AL,NYA,91.7,0.5188,L,25,0.2388,0.102,0.006926,0.43024709,0.36721056,0.20254235,3.69,0.289647,234.043,4.255327273,3.543267273,3.866661818,55.8894,23.8723,2.2236,31.35603,8.61792,0.81593,5.9758,1.621,1.2638,2.29713,65.1003,55.5623,30.6465,9.145538182,3.906376364,0.265254545,0.97786566,46.7657,21.6533,23.6296,1.284327751,2.7177,2.6115,0,11.9732,0.10755217,3.9047,0.76110914,93.83850651,0,0
1636,424324,Cliff,Lee,1,0.175438596,0.1754,1,1,0,0,NL,PHI,89,0.5536,L,37,0.2078,0.0478,0.007033,0.47317251,0.32813485,0.19869264,3.49,0.298709,4.148,4.148,3.5433,3.8835,0.8619,0.1983,0.0081,0.63862,0.18747,0.01646,0.1119,0.0292,0.0436,0.04113,1.426,0.9889,0.5988,7.7571,1.7847,0.2628,1.006897177,0.9544,0.3937,0.4315,1.152733706,0.0565,0.0651,0.0942,0,0.11313324,3.5471,0.73191247,93.8305615,0.006,0.003
18498,628317,Kenta,Maeda,172.044,29.16,29.16,1,172.044,0,0,NL,LAN,NULL,0.74558,R,28,0.2045,0.0544,0.006616,0.46797613,0.332983,0.19904087,3.61,0.295269,715.955,4.161464509,3.543717305,3.885880937,146.4128,38.948,2.8338,108.62469,31.69554,2.86991,19.033,4.7368,7.5175,7.1796,242.5831,172.6072,103.1761,7.65917556,2.037455535,0.247792425,0.995655852,162.2231,67.7417,74.2825,1.169300257,10.8455,9.6675,16.6079,0,0.11026746,3.6319,0.73426367,93.84909986,0.6323,0.3177
7980,519411,Matt,West,1,1,0,0,0,1,0,NL,LAN,93.3,0.42757,R,27,0.2193,0.082,0.009544,0.47197302,0.32898672,0.19904027,3.57,0.29543,4.237,4.237,3.5442,3.8844,0.9292,0.3475,0.0411,0.61515,0.16824,0.01455,0.0959,0.0404,0.0445,0.03939,1.3573,0.9461,0.5724,8.3628,3.1275,0.3636,0.863332019,0.8939,0.3938,0.4316,1.241369176,0.049,0.0479,0,0,0.10139074,3.6863,0.74090555,93.85439653,0,0
9167,500902,Lester,Oliveros,1,1,0,0,0,1,0,AL,MIN,93.7,0.39315,R,28,0.2463,0.0898,0.009507,0.41902024,0.36999563,0.21098413,3.46,0.300547,4.234,4.234,3.5469,3.8574,1.0428,0.3802,0.0426,0.58331,0.16908,0.01907,0.0967,0.0402,0.0229,0.04203,1.1513,1.0166,0.5797,9.3852,3.4218,0.3618,0.870540121,0.8682,0.3941,0.4286,1.248387915,0.0501,0.0468,0,0,0.09514724,3.567,0.74575951,93.92325328,0,0
8223,474463,Brett,Anderson,27.7851777,4.86,4.86,1,27.7851777,0,0,NL,LAN,90.3,0.68621,L,28,0.1656,0.067,0.005813,0.59397017,0.20698916,0.19904067,3.62,0.308932,117.934,4.244493278,3.547664911,3.96415316,19.5298,7.9016,0.5581,20.81665,5.04339,0.39323,2.0732,0.6855,1.2383,0.76232,52.6156,18.3357,17.6316,6.325969978,2.559436573,0.222042848,0.671537484,28.3265,10.9525,12.2383,1.303862888,1.7537,1.6139,2.6213,0,0.11306897,3.6254,0.72550649,93.95503332,0.1177,0.0592
sa550172,592753,Daniel,Slania,1,1,0,0,0,1,0,NL,SFN,NULL,0.42285,R,24,0.1993,0.0878,0.007552,0.46727899,0.33220774,0.20051327,3.89,0.293409,4.264,4.264,3.5478,3.8997,0.8499,0.3744,0.0418,0.6297,0.16935,0.02155,0.0844,0.0322,0.0448,0.04094,1.3838,0.9838,0.5938,7.6491,3.3696,0.2898,0.759760019,0.905,0.3942,0.4333,1.279423452,0.0476,0.0494,0,0,0.08580787,3.7514,0.73596034,93.96562666,0,0
12220,594857,Keith,Hessler,10,10,0,0,0,10,0,NL,ARI,92.6,0.52582,L,27,0.2217,0.0848,0.009001,0.44617088,0.35113435,0.20269477,3.64,0.294063,42.499,4.2499,3.5514,3.88188,9.422,3.6039,0.4227,5.92461,1.73631,0.21538,1.0225,0.3825,0.4462,0.41866,12.7753,10.0541,5.8038,8.4798,3.24351,0.34425,0.920231099,8.8988,3.946,4.3132,1.250268247,0.4787,0.491,0,0.7699,0.10169772,3.7747,0.74840214,94.05302176,0,0
6249,502239,Trevor,Cahill,55,55,0,0,0,55,0.8,NL,CHN,90.6,0.68373,R,28,0.2158,0.0908,0.008195,0.53601396,0.2600068,0.20397924,3.53,0.301845,234.242,4.258945455,3.551563636,3.924507273,50.5494,21.2692,1.7259,35.62248,8.7424,0.99038,4.3625,1.9196,2.4595,1.7109,84.7117,41.0915,32.2369,8.27172,3.480414545,0.314116364,0.713870989,49.7178,21.704,23.9831,1.290672704,2.7883,2.5371,0,14.1672,0.1061666,3.5918,0.73239828,94.05831844,0,0
8402,544993,Steve,Geltz,35,35,0,0,0,35,0,AL,TBA,92.8,0.5085,R,28,0.2354,0.0939,0.008477,0.36285736,0.436828,0.20031464,3.71,0.285309,148.494,4.242685714,3.551888571,3.841997143,34.9555,13.9436,1.4797,19.20224,5.8394,0.65396,3.948,1.2588,0.8019,1.76188,35.4049,42.6224,19.5452,8.988557143,3.585497143,0.323691429,1.015202667,29.6436,13.8129,14.9411,1.245349018,1.6997,1.6932,0,5.3703,0.09262759,3.906,0.76057547,94.06626345,0,0
6697,462515,Miguel,Socolovich,20,20,0,0,0,20,0,NL,SLN,90.1,0.45321,R,29,0.219,0.0841,0.007129,0.46193851,0.3329569,0.20510459,3.62,0.298543,84.854,4.2427,3.55464,3.893355,18.5829,7.1362,0.8059,12.43092,3.40756,0.35659,1.7934,0.6049,0.891,0.79907,26.629,19.1937,11.8235,8.362305,3.21129,0.272205,0.807029682,17.9885,7.8992,8.6519,1.256233208,0.9732,0.9655,0,0.7955,0.09343687,3.6026,0.73551003,94.14041687,0,0
5640,461325,Tyler,Clippard,55,55,0,0,0,55,1.2,NL,ARI,91.1,0.56297,R,31,0.2273,0.0876,0.009027,0.31980309,0.47770572,0.20249119,3.81,0.278814,234.442,4.262581818,3.559614545,3.831774545,53.2886,20.5371,1.9447,28.37635,10.14244,1.26232,7.1456,2.1163,2.4616,3.10635,49.9322,74.5862,31.6158,8.719952727,3.360616364,0.346303636,1.169282391,46.9267,21.7532,23.4164,1.226614901,2.6496,2.6832,0,15.8318,0.09580344,4.1208,0.77486771,94.27018536,0,0
4878,543506,Brandon,Maurer,65,65,0,0,0,65,4.2,NL,SDN,93.8,0.59567,R,25,0.2208,0.0751,0.008415,0.45587981,0.34090984,0.20321035,3.5,0.301322,274.958,4.230123077,3.559638462,3.890132308,60.7107,20.6493,2.5109,40.88086,11.12904,1.26095,6.2577,2.3138,2.8871,2.67424,85.909,64.2433,38.2943,8.406096923,2.859133846,0.320372308,0.866457285,59.5286,25.7085,28.0954,1.233506199,2.941,3.3708,0,13.3768,0.097407,3.5774,0.73776849,94.27018536,0,0
6324,456379,Al,Alburquerque,20,20,0,0,0,20,0,AL,LAA,93.2,0.53752,R,30,0.2393,0.1021,0.008103,0.46507337,0.33605369,0.19887293,3.64,0.292747,84.71,4.2355,3.56139,3.89898,20.2711,8.6489,0.9083,11.64699,3.09153,0.32208,1.6821,0.6864,0.4574,0.75909,25.4104,18.3611,10.8659,9.121995,3.892005,0.30888,0.756932464,16.7427,7.9142,8.6644,1.269579069,0.9874,0.9505,0,0.7247,0.09161064,3.6005,0.73403542,94.31785541,0,0
3551,453385,Clayton,Richard,30,30,0,0,0,30,0,NL,CHN,90.1,0.56171,L,32,0.1541,0.0556,0.008142,0.5400145,0.25600625,0.20397925,3.68,0.303412,127.28,4.242666667,3.56148,3.95289,19.6139,7.0768,1.2932,22.31014,5.42603,0.5901,2.768,1.0363,1.3364,1.04497,53.0372,25.1435,20.0337,5.88417,2.12304,0.31089,0.830403747,31.0943,11.8716,13.1763,1.272369374,1.5159,1.3891,0,3.2549,0.11008859,3.8372,0.7367531,94.32050375,0,0
6580,471183,Waldis,Joaquin,1,1,0,0,0,1,0,NL,SFN,92.9,0.4134,R,29,0.1984,0.0864,0.00952,0.46728468,0.33220967,0.20050565,3.88,0.293461,4.27,4.27,3.5631,3.915,0.8471,0.3689,0.0415,0.63103,0.16974,0.02142,0.0846,0.0406,0.0448,0.04102,1.3862,0.9855,0.5948,7.6239,3.3201,0.3654,0.761180849,0.9068,0.3959,0.435,1.275667755,0.0475,0.0495,0,0,0.08582004,3.7678,0.73570066,94.37347048,0,0
10481,474521,Shawn,Tolleson,65,65,0,0,0,65,34.4,AL,TEX,92.8,0.52355,R,28,0.2338,0.0797,0.007564,0.41591078,0.37391987,0.21016935,3.48,0.296806,273.684,4.210523077,3.563155385,3.873378462,63.9874,21.8126,2.9506,38.46276,11.09467,1.32853,7.1922,2.0701,1.4779,2.84933,76.6838,68.9417,38.7501,8.859793846,3.020206154,0.286629231,0.995844959,58.0782,25.7339,27.9744,1.229088774,3.2889,3.0051,0,3.1103,0.10432313,3.7059,0.75094088,94.36552547,0,0
sa599174,606959,Rookie,Davis,10,10,0,0,0,10,0,NL,CIN,NULL,0.57416,R,23,0.2088,0.0679,0.009882,0.46622537,0.33116065,0.20261398,3.52,0.293038,42.123,4.2123,3.56436,3.90177,8.7953,2.8602,0.4127,6.25288,1.6821,0.17273,1.1256,0.4163,0.4423,0.40783,13.7978,9.8006,5.9963,7.91577,2.57418,0.37467,1.013019847,9.2333,3.9604,4.3353,1.209348473,0.4698,0.5004,0,0.7373,0.11484783,3.8211,0.74762234,94.39465717,0,0
sa658572,623412,Geoff,Broussard,1,1,0,0,0,1,0,AL,LAA,NULL,0.30908,R,25,0.2132,0.0841,0.008914,0.44107941,0.360055,0.19886559,3.74,0.291712,4.227,4.227,3.5649,3.8952,0.9011,0.3555,0.0414,0.61043,0.16741,0.01722,0.0974,0.0377,0.0228,0.04328,1.2831,1.0474,0.5785,8.1099,3.1995,0.3393,0.876796445,0.8925,0.3961,0.4328,1.247985691,0.0494,0.0475,0,0,0.09301301,3.7779,0.74209458,94.40260218,0,0
10835,592527,Michael,Mariot,10,10,0,0,0,10,0,NL,PHI,91.6,0.49061,R,27,0.2387,0.0858,0.008037,0.44917293,0.35213699,0.19869007,3.46,0.296678,42.337,4.2337,3.56571,3.88881,10.1058,3.6325,0.411,5.86233,1.67037,0.17018,1.0344,0.3403,0.4445,0.40783,12.4884,9.7905,5.5242,9.09522,3.26925,0.30627,0.930955428,8.7373,3.9619,4.3209,1.236976828,0.4464,0.5249,0,0.68,0.10565292,3.6494,0.74491487,94.43173388,0,0
sa291749,457764,Matt,Nevarez,1,1,0,0,0,1,0,FA,FA,NULL,0.21951,R,29,0.2343,0.0923,0.008011,0.45099584,0.34399627,0.20500788,3.58,0.297398,4.246,4.246,3.5658,3.8961,0.9949,0.3919,0.0416,0.59401,0.16627,0.0181,0.0947,0.034,0.0338,0.03985,1.259,0.9603,0.5723,8.9541,3.5271,0.306,0.851928805,0.873,0.3962,0.4329,1.264943048,0.0488,0.0481,0,0,0.09857207,3.6525,0.74247909,94.42643721,0,0
12027,543169,Brian,Flynn,24.15395639,16.62,1.62,0.3839772,9.153956386,15,0,AL,KCA,92.631216,0.56517,L,26,0.19644312,0.07597265,0.008185,0.44023231,0.35218557,0.20758212,3.9034249,0.291325668,101.967,4.221544428,3.566583405,3.906105422,20.0307,7.7468,0.6699,14.95874,4.42271,0.49631,2.4548,0.8346,0.5506,1.05863,32.0339,25.6271,15.1049,7.463634409,2.886533323,0.310980109,0.91468855,22.3326,9.5719,10.4831,1.245318881,1.2976,1.2725,0.7855,0.7149,0.09578986,3.862437773,0.74355655,94.45495677,0.027,0.0136
8421,573244,Adam,Wilk,1,1,0,0,0,1,0,AL,LAA,89.2,0.66805,L,28,0.1769,0.0592,0.006768,0.44306412,0.35807333,0.19886255,3.86,0.291887,4.188,4.188,3.5667,3.9051,0.7408,0.2479,0.0394,0.66419,0.1787,0.018,0.1055,0.0283,0.0226,0.04654,1.3945,1.127,0.6259,6.6672,2.2311,0.2547,0.949318343,0.9664,0.3963,0.4339,1.214273151,0.0493,0.0476,0,0,0.09359345,3.8522,0.73858079,94.45027224,0,0
6612,519240,Marc,Rzepczynski,40,40,0,0,0,40,0,AL,OAK,91.6,0.46473,L,30,0.2163,0.0909,0.010383,0.53688699,0.25894564,0.20416736,3.52,0.309183,170.285,4.257125,3.5689725,3.94173,36.8327,15.4789,1.8389,26.68992,6.55646,0.76031,2.8291,1.7681,0.9195,1.23406,61.9086,29.8591,23.5426,8.2873575,3.4827525,0.3978225,0.636548815,36.8358,15.8621,17.5188,1.307867609,1.9435,1.934,0,7.4001,0.09474853,3.5053,0.72949929,94.51912899,0,0
6819,543726,Robbie,Ross,45,45,0,0,0,45,0.7,AL,BOS,91.8,0.62393,L,27,0.1994,0.0762,0.011108,0.49288792,0.2909335,0.21617858,3.63,0.304384,191.164,4.248088889,3.57224,3.93218,38.1181,14.5667,2.0256,29.67816,8.52691,0.80525,3.9085,2.1234,1.0323,1.62681,66.7145,39.3791,29.2607,7.62362,2.91334,0.42468,0.78169164,42.9188,17.8612,19.6609,1.277455114,2.3177,2.0375,0,9.8628,0.0992521,3.6816,0.73790479,94.60387575,0,0
12360,534812,Kevin,Quackenbush,55,55,0,0,0,55,9.2,NL,SDN,91.1,0.53988,R,27,0.2374,0.0855,0.008315,0.43988423,0.35690581,0.20320996,3.48,0.300309,233.249,4.240890909,3.5739,3.894332727,55.3732,19.9427,2.4547,32.94879,9.19123,1.03356,5.2138,1.9395,2.4491,2.28327,67.5594,54.8152,31.2099,9.061069091,3.263350909,0.317372727,0.853164516,48.3874,21.8405,23.7987,1.242364716,2.4871,2.8536,0,7.5873,0.09511565,3.5464,0.73798103,94.64889747,0,0
9720,488786,Louis,Coleman,40,40,0,0,0,40,0,NL,LAN,89,0.53416,R,30,0.2192,0.0866,0.007635,0.46544173,0.3353179,0.19924037,3.65,0.294374,169.996,4.2499,3.5759475,3.9159675,37.2631,14.7216,1.8428,24.40063,6.73275,0.57612,4.0038,1.2979,1.785,1.60306,53.4416,38.5009,22.8766,8.3841975,3.31236,0.2920275,0.900849542,35.7133,15.8931,17.4043,1.260872005,1.9528,1.9242,0,9.0255,0.10399174,3.7735,0.74420865,94.7018642,0,0
10302,518790,Chris,Heston,104.6579838,51.34,11.34,0.6242951,64.65798378,40,0,NL,SFN,88.3629934,0.74374,R,28,0.18123583,0.07495284,0.011948,0.5188003,0.28089199,0.20030771,3.8819784,0.297158654,445.653,4.258184459,3.576506889,3.956954692,80.7682,33.4029,2.7328,70.22574,18.18627,2.39721,8.3695,5.3247,4.6794,3.75767,166.8468,90.3352,64.4192,6.945612497,2.872462178,0.457894355,0.719726347,99.1787,41.59,46.0141,1.266808142,5.7546,5.9775,5.729,9.2794,0.0926489,3.740267452,0.72821048,94.71797781,0.4278,0.215
8245,434442,J.P.,Howell,55,55,0,0,0,55,1,NL,LAN,86.1,0.47492,L,33,0.1991,0.0886,0.008011,0.52897299,0.2719861,0.19904091,3.71,0.299118,234.942,4.271672727,3.577041818,3.954092727,46.777,20.8159,2.2073,36.51105,9.00652,0.77473,4.5473,1.8821,2.4669,1.84524,86.2272,44.3361,32.4454,7.654418182,3.406238182,0.30798,0.744100381,50.8396,21.8597,24.1639,1.302826845,2.6727,2.6588,0,13.984,0.10256383,3.7459,0.73504033,94.7309959,0,0
4257,453307,David,Huff,1,0.450017544,0.117,0.671337,0.667,0.333,0,NL,LAN,91.7300641,0.55734,L,31,0.19285849,0.06519516,0.007479,0.48297914,0.31798505,0.19903581,3.7595156,0.295368291,4.211,4.211,3.5775,3.9339,0.8122,0.2746,0.0254,0.65011,0.18134,0.01474,0.1035,0.0315,0.0442,0.04033,1.4727,0.9696,0.6069,7.3098,2.4714,0.2835,0.931120237,0.9497,0.3975,0.4371,1.224252548,0.058,0.0552,0.0598,0,0.10670153,3.7728243,0.7369196,94.74333186,0.0021,0.0011
17130,628452,Raisel,Iglesias,179.3006743,29.16,29.16,1,179.3006743,0,0,NL,CIN,91.5,0.53308,R,26,0.2318,0.072,0.009682,0.47022813,0.32715868,0.20261319,3.51,0.293247,751.155,4.189359594,3.578613424,3.916380698,174.1177,54.0832,2.6163,105.72664,29.99827,3.26118,20.0112,7.2727,7.8871,6.91363,238.6633,166.0487,102.8359,8.739840529,2.714707025,0.365053284,1.004462936,158.9973,71.2942,78.0233,1.188397618,10.3843,10.5732,17.6759,0,0.1205141,3.6693,0.74000074,94.77336929,0.4625,0.2324
4897,431148,Scott,Kazmir,164.1261275,27.54,27.54,1,164.1261275,0,0,NL,LAN,90.7,0.77043,L,32,0.2141,0.0654,0.008047,0.45797667,0.34298243,0.1990409,3.66,0.294384,687.295,4.18760261,3.58175879,3.91939973,147.1499,44.9491,2.0406,100.70348,29.90529,2.30077,17.1941,5.5307,7.2166,6.88601,220.9617,165.48,96.032,8.06909369,2.46482328,0.30328078,0.942853305,150.1036,65.3178,71.4751,1.188432012,10.2421,9.2287,15.8365,0,0.10390437,3.6255,0.73144351,94.85811605,0.5451,0.2739
