key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,date,home
2018/06/03/wasmlb-atlmlb-1,Washington Nationals,448281.0,461829.0,518875.0,445213.0,543699.0,,,,,,,,425492.0,,,502522.0,453286.0,544931.0,593833.0,476451.0,622446.0,519301.0,592145.0,641438.0,434671.0,595465.0,527055.0,,,,,,,,592314.0,,,518693.0,627894.0,435221.0,621345.0,493247.0,656794.0,527054.0,2018-06-03,Atlanta Braves
2018/06/03/clemlb-minmlb-1,Cleveland Indians,545333.0,471911.0,502083.0,592102.0,,,,,,,,,446372.0,,,605359.0,519096.0,458708.0,605182.0,621397.0,519166.0,424144.0,621244.0,608648.0,573124.0,592665.0,407845.0,,,,,,,,435043.0,,,657610.0,458681.0,543483.0,543606.0,622864.0,502043.0,519151.0,2018-06-03,Minnesota Twins
2018/06/03/milmlb-chamlb-1,Milwaukee Brewers,502624.0,606930.0,502026.0,543359.0,,,,,,,,,468504.0,,,448855.0,623352.0,608349.0,457429.0,592865.0,608718.0,458006.0,607481.0,608337.0,465657.0,605240.0,571476.0,,,,,,,,518858.0,,,625643.0,541652.0,502327.0,448306.0,592229.0,501593.0,458690.0,2018-06-03,Chicago White Sox
2018/06/03/oakmlb-kcamlb-1,Oakland Athletics,502239.0,543056.0,642152.0,433589.0,595014.0,,,,,,,,623430.0,,,501822.0,572998.0,640455.0,596043.0,593423.0,641941.0,605254.0,605130.0,518633.0,596001.0,572143.0,592094.0,,,,,,,,543169.0,,,434628.0,516969.0,657612.0,641745.0,453178.0,641838.0,656805.0,2018-06-03,Kansas City Royals
2018/06/03/pitmlb-slnmlb-1,Pittsburgh Pirates,605195.0,607192.0,593140.0,593144.0,,,,,,,,,641771.0,,,605397.0,650828.0,592791.0,553878.0,592866.0,592468.0,643230.0,605154.0,446399.0,608379.0,663855.0,,,,,,,,,656427.0,,,596295.0,544928.0,594577.0,571945.0,502032.0,592815.0,596133.0,2018-06-03,St. Louis Cardinals
2018/06/03/lanmlb-colmlb-1,Los Angeles Dodgers,518397.0,520980.0,571561.0,445276.0,,,,,,,,,621111.0,,,543339.0,548389.0,622072.0,592340.0,554340.0,451661.0,592779.0,542881.0,445197.0,623184.0,459429.0,451584.0,,,,,,,,607536.0,,,592351.0,608566.0,643466.0,572044.0,543766.0,518452.0,543734.0,2018-06-03,Colorado Rockies
2018/06/03/phimlb-sfnmlb-1,Philadelphia Phillies,644364.0,622554.0,453562.0,488984.0,593576.0,,,,,,,,621107.0,,,472610.0,643410.0,605388.0,605400.0,601713.0,591693.0,592826.0,621389.0,473879.0,453343.0,519293.0,606625.0,,,,,,,,518715.0,,,502706.0,572955.0,608717.0,519326.0,605498.0,453265.0,605446.0,2018-06-03,San Francisco Giants
2018/06/03/texmlb-anamlb-1,Texas Rangers,501817.0,456713.0,519043.0,450729.0,592222.0,,,,,,,,445926.0,,,112526.0,518617.0,430935.0,605309.0,600917.0,455119.0,501985.0,501625.0,592135.0,605121.0,,,,,,,,,,543118.0,,,571760.0,453284.0,572070.0,607374.0,572140.0,462382.0,598287.0,2018-06-03,Los Angeles Angels
2018/06/03/miamlb-arimlb-1,Miami Marlins,607457.0,612672.0,608716.0,594027.0,607968.0,,,,,,,,543031.0,,,628333.0,622694.0,592761.0,570632.0,446899.0,573185.0,543045.0,502202.0,453329.0,605151.0,545332.0,,,,,,,,,605177.0,,,571578.0,643327.0,425844.0,673633.0,519008.0,477569.0,571863.0,2018-06-03,Arizona Diamondbacks
2018/06/03/tbamlb-seamlb-1,Tampa Bay Rays,542882.0,543135.0,458924.0,621237.0,,,,,,,,,521655.0,,,573064.0,643493.0,489265.0,592773.0,642232.0,605483.0,475054.0,656186.0,607473.0,572021.0,433587.0,621242.0,,,,,,,,517008.0,,,475857.0,606273.0,594835.0,502190.0,453281.0,504379.0,572020.0,2018-06-03,Seattle Mariners
2018/06/03/cinmlb-sdnmlb-1,Cincinnati Reds,592169.0,571670.0,593974.0,453172.0,628452.0,,,,,,,,607237.0,,,518774.0,547179.0,641816.0,607219.0,623451.0,622491.0,456696.0,620454.0,572362.0,489334.0,543272.0,489446.0,,,,,,,,461833.0,,,641778.0,543475.0,571951.0,453385.0,621381.0,475115.0,643256.0,2018-06-03,San Diego Padres
2018/06/03/bosmlb-houmlb-1,Boston Red Sox,598271.0,523260.0,598264.0,592390.0,,,,,,,,,518886.0,,,596074.0,456034.0,593958.0,519242.0,584171.0,453214.0,519144.0,543037.0,606965.0,448609.0,543521.0,571704.0,,,,,,,,501789.0,,,572971.0,621121.0,502748.0,444468.0,501925.0,434378.0,450203.0,2018-06-03,Houston Astros
2018/06/04/nyamlb-detmlb-1,New York Yankees,476454.0,595918.0,622663.0,656547.0,547973.0,,,,,,,,593334.0,,,543243.0,643338.0,502085.0,282332.0,592741.0,547888.0,476589.0,571510.0,488786.0,572403.0,622783.0,643617.0,,,,,,,,571656.0,,,571666.0,605242.0,572888.0,543278.0,641729.0,592499.0,599683.0,2018-06-04,Detroit Tigers
2018/06/04/nyamlb-detmlb-2,New York Yankees,476454.0,547973.0,547888.0,593334.0,476589.0,,,,,,,,595918.0,,,543243.0,643338.0,656547.0,502085.0,282332.0,622663.0,592741.0,622783.0,571510.0,488786.0,641729.0,572888.0,,,,,,,,571656.0,,,605242.0,543278.0,592499.0,643617.0,599683.0,572403.0,571666.0,2018-06-04,Detroit Tigers
2018/06/04/kcamlb-anamlb-1,Kansas City Royals,605130.0,543169.0,592094.0,657612.0,572143.0,,,,,,,,434628.0,,,516969.0,596001.0,641745.0,453178.0,656805.0,518633.0,641838.0,605121.0,543118.0,453284.0,,,,,,,,,,571760.0,,,572070.0,572140.0,607374.0,462382.0,501625.0,598287.0,592135.0,2018-06-04,Los Angeles Angels
2018/06/04/arimlb-sfnmlb-1,Arizona Diamondbacks,605151.0,453329.0,519008.0,502202.0,,,,,,,,,605177.0,,,571578.0,425844.0,673633.0,571863.0,643327.0,477569.0,545332.0,473879.0,453343.0,572955.0,518715.0,621389.0,,,,,,,,605446.0,,,519293.0,608717.0,519326.0,605498.0,453265.0,502706.0,606625.0,2018-06-04,San Francisco Giants
2018/06/04/atlmlb-sdnmlb-1,Atlanta Braves,592145.0,592314.0,493247.0,518693.0,641438.0,,,,,,,,435221.0,,,621345.0,656794.0,434671.0,527055.0,595465.0,527054.0,627894.0,620454.0,643256.0,453385.0,621381.0,461833.0,,,,,,,,572362.0,,,543272.0,641778.0,543475.0,571951.0,475115.0,489334.0,489446.0,2018-06-04,San Diego Padres
2018/06/05/chamlb-minmlb-1,Chicago White Sox,571476.0,607481.0,458690.0,625643.0,518858.0,501593.0,,,,,,,592229.0,,,605240.0,608337.0,573668.0,541652.0,502327.0,448306.0,465657.0,621244.0,435043.0,573124.0,622864.0,608648.0,407845.0,,,,,,,502043.0,,,657610.0,641793.0,458681.0,543483.0,543606.0,519151.0,592665.0,2018-06-05,Minnesota Twins
2018/06/05/chamlb-minmlb-2,Chicago White Sox,571476.0,607481.0,605240.0,541652.0,501593.0,465657.0,,,,,,,592229.0,,,518858.0,625643.0,573668.0,502327.0,448306.0,608337.0,458690.0,621244.0,608648.0,543483.0,657610.0,573124.0,435043.0,,,,,,,502043.0,,,458681.0,543606.0,519151.0,592665.0,407845.0,622864.0,641793.0,2018-06-05,Minnesota Twins
2018/06/05/lanmlb-pitmlb-1,Los Angeles Dodgers,621111.0,571561.0,520980.0,543339.0,,,,,,,,,554340.0,,,592340.0,445276.0,592779.0,622072.0,548389.0,518397.0,451661.0,643230.0,605195.0,593144.0,553878.0,,,,,,,,,593140.0,,,592468.0,641771.0,650828.0,592791.0,592866.0,605397.0,607192.0,2018-06-05,Pittsburgh Pirates
2018/06/05/tbamlb-wasmlb-1,Tampa Bay Rays,621237.0,542882.0,543135.0,521655.0,592773.0,,,,,,,,650895.0,,,573064.0,643493.0,475054.0,489265.0,605483.0,458924.0,642232.0,525768.0,461829.0,593833.0,453286.0,448281.0,,,,,,,,594840.0,,,518875.0,445213.0,425492.0,502522.0,543699.0,519301.0,544931.0,2018-06-05,Washington Nationals
2018/06/05/nyamlb-tormlb-1,New York Yankees,476454.0,547973.0,282332.0,502085.0,592741.0,,,,,,,,595918.0,,,593334.0,543243.0,643338.0,656547.0,622663.0,547888.0,476589.0,446099.0,592130.0,607352.0,571901.0,641835.0,,,,,,,,461325.0,,,448802.0,543208.0,457918.0,592717.0,572193.0,462136.0,493200.0,2018-06-05,Toronto Blue Jays
2018/06/05/balmlb-nynmlb-1,Baltimore Orioles,606478.0,605164.0,542947.0,542960.0,,,,,,,,,488768.0,,,612434.0,592332.0,605276.0,656945.0,605541.0,502171.0,571710.0,460283.0,594798.0,607625.0,461872.0,,,,,,,,,544727.0,,,607229.0,571927.0,623402.0,570663.0,623149.0,554430.0,450306.0,2018-06-05,New York Mets
2018/06/05/colmlb-cinmlb-1,Colorado Rockies,542881.0,518452.0,459429.0,543766.0,451584.0,,,,,,,,592351.0,,,608566.0,643466.0,623184.0,572044.0,543734.0,607536.0,445197.0,622491.0,518774.0,593974.0,571670.0,607237.0,,,,,,,,456696.0,,,453172.0,628452.0,547179.0,641816.0,607219.0,543101.0,592169.0,2018-06-05,Cincinnati Reds
2018/06/05/detmlb-bosmlb-1,Detroit Tigers,571510.0,488786.0,571656.0,643617.0,,,,,,,,,571666.0,,,605242.0,572888.0,543278.0,641729.0,572403.0,592499.0,599683.0,598264.0,592390.0,453214.0,584171.0,519443.0,,,,,,,,598271.0,,,523260.0,518886.0,519144.0,596074.0,456034.0,593958.0,519242.0,2018-06-05,Boston Red Sox
2018/06/05/milmlb-clemlb-1,Milwaukee Brewers,458006.0,502624.0,543359.0,608349.0,,,,,,,,,606930.0,,,468504.0,623352.0,502026.0,457429.0,608718.0,592865.0,448855.0,545333.0,471911.0,519166.0,592102.0,,,,,,,,,605182.0,,,605359.0,502083.0,621397.0,519096.0,424144.0,458708.0,446372.0,2018-06-05,Cleveland Indians
2018/06/05/oakmlb-texmlb-1,Oakland Athletics,502239.0,543056.0,642152.0,641941.0,,,,,,,,,501822.0,,,521230.0,596043.0,593423.0,595014.0,640455.0,623430.0,433589.0,501817.0,456713.0,600917.0,455119.0,605309.0,,,,,,,,445926.0,,,112526.0,518617.0,450729.0,430935.0,501985.0,519043.0,592222.0,2018-06-05,Texas Rangers
2018/06/05/phimlb-chnmlb-1,Philadelphia Phillies,644364.0,453562.0,621107.0,591693.0,622554.0,,,,,,,,472610.0,,,488984.0,643410.0,605388.0,593576.0,605400.0,601713.0,592826.0,543022.0,518553.0,543294.0,543508.0,600968.0,,,,,,,,488846.0,,,608652.0,452657.0,543557.0,453344.0,500779.0,467008.0,458677.0,2018-06-05,Chicago Cubs
2018/06/05/seamlb-houmlb-1,Seattle Mariners,656186.0,517008.0,572020.0,504379.0,607473.0,,,,,,,,475857.0,,,621242.0,606273.0,594835.0,433587.0,502190.0,453281.0,572021.0,543037.0,606965.0,572971.0,502748.0,501925.0,,,,,,,,571704.0,,,501789.0,621121.0,543521.0,450203.0,444468.0,448609.0,434378.0,2018-06-05,Houston Astros
2018/06/05/miamlb-slnmlb-1,Miami Marlins,612672.0,543031.0,608716.0,446899.0,607457.0,,,,,,,,628333.0,,,594027.0,622694.0,607968.0,592761.0,573185.0,570632.0,543045.0,446399.0,656427.0,544928.0,592815.0,605154.0,,,,,,,,663855.0,,,571945.0,502032.0,608379.0,596133.0,593372.0,543258.0,596295.0,2018-06-05,St. Louis Cardinals
2018/06/05/kcamlb-anamlb-1,Kansas City Royals,592094.0,605130.0,641745.0,641838.0,656805.0,,,,,,,,518633.0,,,543169.0,434628.0,516969.0,657612.0,596001.0,453178.0,572143.0,501625.0,605121.0,572140.0,607374.0,571760.0,,,,,,,,592135.0,,,543118.0,462382.0,660271.0,622161.0,453284.0,598287.0,572070.0,2018-06-05,Los Angeles Angels
2018/06/05/atlmlb-sdnmlb-1,Atlanta Braves,592145.0,641438.0,595465.0,656794.0,592426.0,,,,,,,,592314.0,,,518693.0,627894.0,435221.0,621345.0,493247.0,434671.0,527055.0,620454.0,643256.0,543475.0,571951.0,461833.0,605486.0,,,,,,,572362.0,,,543272.0,641778.0,453385.0,475115.0,489334.0,621381.0,489446.0,2018-06-05,San Diego Padres
2018/06/05/arimlb-sfnmlb-1,Arizona Diamondbacks,611093.0,453329.0,605151.0,502202.0,,,,,,,,,643327.0,,,425844.0,571863.0,519008.0,477569.0,571578.0,605177.0,673633.0,621389.0,518715.0,453343.0,473879.0,519326.0,,,,,,,,502706.0,,,606625.0,605446.0,519293.0,608717.0,605498.0,453265.0,518516.0,2018-06-05,San Francisco Giants
2018/06/06/tbamlb-wasmlb-1,Tampa Bay Rays,542882.0,543135.0,489265.0,650895.0,621237.0,,,,,,,,521655.0,,,573064.0,643493.0,475054.0,605483.0,592773.0,458924.0,642232.0,525768.0,448281.0,502522.0,593833.0,594840.0,,,,,,,,461829.0,,,518875.0,445213.0,425492.0,453286.0,519301.0,544931.0,543699.0,2018-06-06,Washington Nationals
2018/06/06/balmlb-nynmlb-1,Baltimore Orioles,606478.0,488768.0,542947.0,542960.0,,,,,,,,,612434.0,,,502171.0,592332.0,571710.0,605276.0,656945.0,605541.0,605164.0,460283.0,594798.0,544727.0,607229.0,,,,,,,,,607625.0,,,571927.0,623402.0,570663.0,623149.0,461872.0,450306.0,554430.0,2018-06-06,New York Mets
2018/06/06/milmlb-clemlb-1,Milwaukee Brewers,458006.0,468504.0,457429.0,606930.0,,,,,,,,,448855.0,,,623352.0,543359.0,608349.0,608718.0,502624.0,502026.0,592865.0,545333.0,605182.0,424144.0,592102.0,,,,,,,,,446372.0,,,605359.0,502083.0,621397.0,519096.0,458708.0,471911.0,519166.0,2018-06-06,Cleveland Indians
2018/06/06/atlmlb-sdnmlb-1,Atlanta Braves,641438.0,518693.0,592145.0,621345.0,595465.0,,,,,,,,627894.0,,,592426.0,435221.0,493247.0,656794.0,434671.0,527055.0,592314.0,572362.0,461833.0,643256.0,489446.0,543272.0,,,,,,,,641778.0,,,543475.0,571951.0,453385.0,475115.0,489334.0,621381.0,620454.0,2018-06-06,San Diego Padres
2018/06/06/arimlb-sfnmlb-1,Arizona Diamondbacks,611093.0,571578.0,502202.0,605177.0,,,,,,,,,643327.0,,,425844.0,571863.0,519008.0,477569.0,453329.0,673633.0,605151.0,518516.0,473879.0,453265.0,621389.0,519326.0,,,,,,,,518715.0,,,502706.0,453343.0,605446.0,605498.0,608717.0,519293.0,606625.0,2018-06-06,San Francisco Giants
2018/06/06/lanmlb-pitmlb-1,Los Angeles Dodgers,621111.0,445276.0,571561.0,451661.0,,,,,,,,,548389.0,,,622072.0,657571.0,543339.0,592779.0,518397.0,554340.0,592340.0,593140.0,607192.0,605195.0,553878.0,,,,,,,,,592468.0,,,641771.0,605397.0,592791.0,592866.0,643230.0,593144.0,650828.0,2018-06-06,Pittsburgh Pirates
2018/06/06/nyamlb-tormlb-1,New York Yankees,595918.0,593334.0,476454.0,502085.0,547973.0,,,,,,,,656547.0,,,282332.0,622663.0,592741.0,547888.0,476589.0,543243.0,643338.0,462136.0,448802.0,446099.0,592130.0,607352.0,,,,,,,,457918.0,,,571901.0,493200.0,592717.0,543208.0,572193.0,461325.0,641835.0,2018-06-06,Toronto Blue Jays
2018/06/06/colmlb-cinmlb-1,Colorado Rockies,542881.0,518452.0,623184.0,459429.0,451584.0,,,,,,,,445197.0,,,607536.0,608566.0,572044.0,543734.0,543766.0,592351.0,643466.0,592169.0,622491.0,547179.0,456696.0,628452.0,,,,,,,,543101.0,,,571670.0,607237.0,518774.0,453172.0,641816.0,593974.0,607219.0,2018-06-06,Cincinnati Reds
2018/06/06/detmlb-bosmlb-1,Detroit Tigers,571510.0,571666.0,488786.0,643617.0,,,,,,,,,605242.0,,,572888.0,641729.0,592499.0,599683.0,572403.0,543278.0,571656.0,598271.0,523260.0,598264.0,519443.0,596074.0,,,,,,,,518886.0,,,519144.0,456034.0,519242.0,584171.0,453214.0,593958.0,592390.0,2018-06-06,Boston Red Sox
2018/06/06/oakmlb-texmlb-1,Oakland Athletics,502239.0,501822.0,521230.0,623430.0,,,,,,,,,640455.0,,,593423.0,641941.0,433589.0,595014.0,642152.0,596043.0,543056.0,445926.0,592222.0,518617.0,600917.0,501817.0,,,,,,,,450729.0,,,430935.0,605309.0,455119.0,501985.0,519043.0,112526.0,456713.0,2018-06-06,Texas Rangers
2018/06/06/phimlb-chnmlb-1,Philadelphia Phillies,644364.0,453562.0,488984.0,622554.0,605388.0,,,,,,,,621107.0,,,472610.0,643410.0,593576.0,601713.0,591693.0,592826.0,605400.0,543022.0,488846.0,458677.0,453344.0,543508.0,,,,,,,,608652.0,,,543294.0,452657.0,543557.0,600968.0,467008.0,500779.0,518553.0,2018-06-06,Chicago Cubs
2018/06/06/chamlb-minmlb-1,Chicago White Sox,501593.0,571476.0,605240.0,518858.0,465657.0,,,,,,,,607481.0,,,592229.0,608337.0,625643.0,448306.0,458690.0,502327.0,541652.0,621244.0,608648.0,573124.0,657610.0,592665.0,,,,,,,,435043.0,,,502043.0,458681.0,543483.0,407845.0,622864.0,543606.0,519151.0,2018-06-06,Minnesota Twins
2018/06/06/seamlb-houmlb-1,Seattle Mariners,517008.0,621242.0,504379.0,656186.0,475857.0,,,,,,,,606273.0,,,594835.0,433587.0,502190.0,572020.0,453281.0,607473.0,572021.0,543037.0,571704.0,606965.0,501925.0,444468.0,,,,,,,,501789.0,,,572971.0,543521.0,450203.0,502748.0,448609.0,434378.0,621121.0,2018-06-06,Houston Astros
2018/06/06/miamlb-slnmlb-1,Miami Marlins,607457.0,543045.0,612672.0,607968.0,543031.0,,,,,,,,594027.0,,,622694.0,656738.0,592761.0,608716.0,573185.0,570632.0,446899.0,596295.0,663855.0,543258.0,605154.0,576397.0,,,,,,,,593372.0,,,571945.0,502032.0,592815.0,608379.0,596133.0,656427.0,446399.0,2018-06-06,St. Louis Cardinals
2018/06/06/kcamlb-anamlb-1,Kansas City Royals,592094.0,518633.0,572143.0,453178.0,605130.0,,,,,,,,543169.0,,,434628.0,516969.0,657612.0,596001.0,641745.0,641838.0,656805.0,543118.0,571760.0,501625.0,605121.0,453284.0,,,,,,,,622161.0,,,598287.0,572070.0,572140.0,607374.0,660271.0,462382.0,592135.0,2018-06-06,Los Angeles Angels
2018/06/07/colmlb-cinmlb-1,Colorado Rockies,518452.0,607536.0,451584.0,543766.0,543734.0,,,,,,,,592351.0,,,608566.0,459429.0,643466.0,572044.0,542881.0,445197.0,623184.0,592169.0,622491.0,628452.0,571670.0,,,,,,,,,543101.0,,,518774.0,456696.0,607219.0,641816.0,607237.0,593974.0,453172.0,2018-06-07,Cincinnati Reds
2018/06/07/lanmlb-pitmlb-1,Los Angeles Dodgers,621111.0,548389.0,592779.0,445276.0,,,,,,,,,622072.0,,,543339.0,518397.0,520980.0,554340.0,451661.0,487675.0,592340.0,643230.0,605195.0,607192.0,593140.0,,,,,,,,,592468.0,,,641771.0,605397.0,593144.0,650828.0,553878.0,592866.0,592791.0,2018-06-07,Pittsburgh Pirates
2018/06/07/chamlb-minmlb-1,Chicago White Sox,501593.0,592229.0,448306.0,458584.0,571476.0,,,,,,,,605240.0,,,608337.0,518858.0,625643.0,541652.0,502327.0,465657.0,458690.0,608648.0,435043.0,573124.0,622864.0,621244.0,,,,,,,,502043.0,,,657610.0,458681.0,543483.0,543606.0,519151.0,592665.0,407845.0,2018-06-07,Minnesota Twins
2018/06/07/miamlb-slnmlb-1,Miami Marlins,607457.0,612672.0,543045.0,656738.0,594027.0,,,,,,,,622694.0,,,607968.0,592761.0,608716.0,573185.0,570632.0,670950.0,446899.0,605154.0,446399.0,502032.0,,,,,,,,,,656427.0,,,596295.0,593372.0,592815.0,608379.0,596133.0,571945.0,663855.0,2018-06-07,St. Louis Cardinals
2018/06/07/phimlb-chnmlb-1,Philadelphia Phillies,644364.0,453562.0,472610.0,591693.0,605388.0,,,,,,,,622554.0,,,621107.0,488984.0,643410.0,593576.0,605400.0,592826.0,601713.0,608652.0,543294.0,458677.0,467008.0,453344.0,,,,,,,,452657.0,,,543508.0,543557.0,500779.0,600968.0,543022.0,488846.0,518553.0,2018-06-07,Chicago Cubs
2018/06/07/balmlb-tormlb-1,Baltimore Orioles,606478.0,605164.0,542960.0,612434.0,,,,,,,,,488768.0,,,502171.0,592332.0,656945.0,605541.0,605276.0,571710.0,542947.0,607352.0,462136.0,571901.0,493200.0,592130.0,,,,,,,,543208.0,,,457918.0,641835.0,592717.0,572193.0,448802.0,461325.0,446099.0,2018-06-07,Toronto Blue Jays
2018/06/07/detmlb-bosmlb-1,Detroit Tigers,488786.0,571656.0,543935.0,641729.0,572888.0,,,,,,,,571666.0,,,605242.0,543278.0,592499.0,643617.0,599683.0,572403.0,571510.0,598264.0,592390.0,656222.0,598271.0,584171.0,,,,,,,,523260.0,,,518886.0,519144.0,456034.0,593958.0,519242.0,519443.0,453214.0,2018-06-07,Boston Red Sox
2018/06/07/seamlb-tbamlb-1,Seattle Mariners,607473.0,475857.0,517008.0,,,,,,,,,,621242.0,,,606273.0,594835.0,433587.0,453281.0,572020.0,572021.0,502190.0,621237.0,542882.0,592773.0,643493.0,475054.0,,,,,,,,650895.0,,,543135.0,521655.0,573064.0,489265.0,605483.0,458924.0,642232.0,2018-06-07,Tampa Bay Rays
2018/06/07/houmlb-texmlb-1,Houston Astros,572971.0,621121.0,502748.0,571704.0,,,,,,,,,543521.0,,,450203.0,444468.0,448609.0,434378.0,543037.0,501789.0,606965.0,501817.0,456713.0,519043.0,430935.0,445926.0,,,,,,,,592222.0,,,112526.0,518617.0,450729.0,605309.0,600917.0,455119.0,501985.0,2018-06-07,Texas Rangers
2018/06/07/kcamlb-oakmlb-1,Kansas City Royals,592094.0,605130.0,434628.0,657612.0,516969.0,,,,,,,,518633.0,,,543169.0,596001.0,641745.0,453178.0,641838.0,656805.0,572143.0,502239.0,543056.0,642152.0,433589.0,595014.0,,,,,,,,623430.0,,,501822.0,521230.0,640455.0,596043.0,593423.0,641941.0,621112.0,2018-06-07,Oakland Athletics
2018/06/08/pitmlb-chnmlb-1,Pittsburgh Pirates,643230.0,605195.0,650828.0,596720.0,,,,,,,,,593140.0,,,607192.0,592468.0,605397.0,592791.0,553878.0,592866.0,641771.0,543022.0,518553.0,543508.0,600968.0,467008.0,,,,,,,,488846.0,,,608652.0,543294.0,452657.0,453344.0,500779.0,458677.0,543557.0,2018-06-08,Chicago Cubs
2018/06/08/milmlb-phimlb-1,Milwaukee Brewers,502624.0,448855.0,458006.0,606930.0,,,,,,,,,623352.0,,,502026.0,543359.0,608349.0,457429.0,608718.0,592865.0,468504.0,453562.0,622554.0,643410.0,593576.0,644364.0,,,,,,,,621107.0,,,472610.0,488984.0,605388.0,605400.0,601713.0,591693.0,592826.0,2018-06-08,Philadelphia Phillies
2018/06/08/sfnmlb-wasmlb-1,San Francisco Giants,621389.0,518516.0,453265.0,473879.0,519293.0,,,,,,,,518715.0,,,502706.0,605446.0,608717.0,519326.0,605498.0,606625.0,453343.0,448281.0,461829.0,594840.0,525768.0,,,,,,,,,425492.0,,,543699.0,519301.0,544931.0,518875.0,593833.0,502522.0,445213.0,2018-06-08,Washington Nationals
2018/06/08/balmlb-tormlb-1,Baltimore Orioles,606478.0,542947.0,656945.0,605541.0,,,,,,,,,542960.0,,,605164.0,612434.0,502171.0,592332.0,571710.0,605276.0,488768.0,446099.0,592130.0,457918.0,493200.0,572193.0,,,,,,,,607352.0,,,461325.0,462136.0,448802.0,543208.0,571901.0,641835.0,592717.0,2018-06-08,Toronto Blue Jays
2018/06/08/chamlb-bosmlb-1,Chicago White Sox,501593.0,571476.0,605240.0,518858.0,465657.0,,,,,,,,458584.0,,,608337.0,625643.0,541652.0,502327.0,448306.0,458690.0,592229.0,598264.0,595234.0,453214.0,519242.0,592390.0,,,,,,,,598271.0,,,523260.0,518886.0,519144.0,456034.0,593958.0,584171.0,519443.0,2018-06-08,Boston Red Sox
2018/06/08/clemlb-detmlb-1,Cleveland Indians,471911.0,605182.0,545333.0,592102.0,,,,,,,,,446372.0,,,605359.0,502083.0,621397.0,519096.0,424144.0,519166.0,458708.0,571510.0,488786.0,605242.0,641729.0,572888.0,,,,,,,,571656.0,,,571666.0,543278.0,592499.0,643617.0,599683.0,572403.0,543935.0,2018-06-08,Detroit Tigers
2018/06/08/sdnmlb-miamlb-1,San Diego Padres,620454.0,643256.0,641778.0,572362.0,461833.0,,,,,,,,543272.0,,,543475.0,571951.0,453385.0,475115.0,489334.0,621381.0,489446.0,612672.0,543045.0,446899.0,608716.0,607457.0,,,,,,,,594027.0,,,622694.0,656738.0,670950.0,607968.0,573185.0,570632.0,592761.0,2018-06-08,Miami Marlins
2018/06/08/nyamlb-nynmlb-1,New York Yankees,595918.0,593334.0,643338.0,476454.0,547973.0,,,,,,,,543243.0,,,502085.0,282332.0,622663.0,592741.0,476589.0,547888.0,656547.0,460283.0,607229.0,594798.0,623149.0,,,,,,,,,607625.0,,,571927.0,623402.0,642008.0,570663.0,461872.0,450306.0,554430.0,2018-06-08,New York Mets
2018/06/08/seamlb-tbamlb-1,Seattle Mariners,607473.0,475857.0,517008.0,621242.0,,,,,,,,,606273.0,,,433587.0,502190.0,453281.0,573046.0,572020.0,572021.0,594835.0,621237.0,650895.0,521655.0,542882.0,573064.0,,,,,,,,543135.0,,,643493.0,475054.0,489265.0,605483.0,592773.0,458924.0,642232.0,2018-06-08,Tampa Bay Rays
2018/06/08/slnmlb-cinmlb-1,St. Louis Cardinals,446399.0,656427.0,502032.0,605154.0,,,,,,,,,593372.0,,,594577.0,571945.0,608379.0,596133.0,596295.0,592815.0,663855.0,622491.0,543101.0,593974.0,592169.0,628452.0,,,,,,,,571670.0,,,607237.0,456696.0,453172.0,641816.0,607219.0,518774.0,547179.0,2018-06-08,Cincinnati Reds
2018/06/08/houmlb-texmlb-1,Houston Astros,543037.0,606965.0,543521.0,501789.0,,,,,,,,,571704.0,,,572971.0,621121.0,450203.0,502748.0,444468.0,448609.0,434378.0,445926.0,592222.0,450729.0,456713.0,501817.0,,,,,,,,112526.0,,,518617.0,430935.0,605309.0,600917.0,455119.0,501985.0,519043.0,2018-06-08,Texas Rangers
2018/06/08/anamlb-minmlb-1,Los Angeles Angels,605121.0,592135.0,501625.0,453284.0,,,,,,,,,543118.0,,,571760.0,462382.0,622161.0,572140.0,607374.0,572070.0,598287.0,621244.0,435043.0,519151.0,592665.0,608648.0,,,,,,,,502043.0,,,657610.0,543483.0,543606.0,407845.0,573124.0,622864.0,458681.0,2018-06-08,Minnesota Twins
