key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_22,bp_away_23,bp_away_24,bp_away_25,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_22,bp_home_23,bp_home_24,bp_home_25,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,home
2017/09/18/bosmlb-balmlb-1,Boston Red Sox,456034,519144,592390.0,472551.0,519443.0,582494.0,523260.0,592665.0,518886.0,598264.0,605476.0,,519141,,,,,,,545348,519242,593958,453214,543726,592804,450729.0,593679,592332,571710.0,643354.0,503285.0,542960.0,502154.0,612434.0,642231.0,,,,501957,,,,,,,656945,489119,605541,476451,434622,605164,542947,Baltimore Orioles
2017/09/18/lanmlb-phimlb-1,Los Angeles Dodgers,445276,554340,592779.0,453344.0,628317.0,621111.0,520980.0,451661.0,502051.0,453265.0,571893.0,548389.0,547943,521655.0,477132.0,501593.0,571561.0,,,435221,448179,622072,487675,506433,431148,594795.0,506693,622097,594902.0,605400.0,620982.0,592826.0,621107.0,605441.0,601713.0,543779.0,644364.0,472610.0,591693,593576.0,,,,,,592279,571948,605388,595191,657205,643410,453329,Philadelphia Phillies
2017/09/18/milmlb-pitmlb-1,Milwaukee Brewers,606930,592865,502624.0,658792.0,608718.0,502026.0,623352.0,461872.0,608349.0,,,,448855,,,,,,,453172,623913,448614,490063,605200,605540,543118.0,605333,592866,453281.0,607192.0,467100.0,276542.0,592791.0,519263.0,650828.0,502004.0,592127.0,,553878,,,,,,,643230,596720,502130,543037,543339,641771,605795,Pittsburgh Pirates
2017/09/18/minmlb-nyamlb-1,Minnesota Twins,450282,606167,518716.0,621244.0,112526.0,543867.0,519151.0,502327.0,594951.0,642083.0,622382.0,461833.0,595928,429722.0,657610.0,573124.0,608648.0,,,542953,502043,543859,641427,279571,608638,543507.0,547888,606149,282332.0,656756.0,593334.0,501381.0,448802.0,502085.0,476454.0,547973.0,,,592454,,,,,,,621294,543243,622663,656547,643338,570666,571951,New York Yankees
2017/09/18/nynmlb-miamlb-1,New York Mets,607625,592789,571927.0,623149.0,519294.0,518774.0,543548.0,570663.0,592340.0,623167.0,642008.0,621094.0,607473,,,,,,,641850,573109,544727,606160,460283,594798,607229.0,592593,457915,596071.0,543045.0,607457.0,573185.0,430661.0,474699.0,,,,,446899,,,,,,,612672,570632,547749,623395,606424,628333,608716,Miami Marlins
2017/09/18/oakmlb-detmlb-1,Oakland Athletics,605254,572728,608665.0,640455.0,605194.0,593417.0,501563.0,521230.0,433586.0,501822.0,595014.0,,543056,,,,,,,592833,623430,592811,594580,596043,621112,434672.0,518445,571510,621385.0,643617.0,599683.0,434671.0,571656.0,592499.0,622505.0,594815.0,641729.0,607951.0,519455,,,,,,,543935,572888,596057,594867,605242,572403,543278,Detroit Tigers
2017/09/18/arimlb-sdnmlb-1,Arizona Diamondbacks,611093,545332,640463.0,517414.0,519008.0,607455.0,605151.0,605177.0,571578.0,543331.0,642073.0,456696.0,425844,,,,,,,643327,592662,407845,643355,592836,571946,407822.0,453385,475243,543532.0,572362.0,600526.0,659275.0,622766.0,543184.0,543475.0,606131.0,489334.0,571473.0,657681,489446.0,543272.0,,,,,605169,607067,543054,543508,621381,664208,468504,San Diego Padres
2017/09/19/bosmlb-balmlb-1,Boston Red Sox,456034,519144,605476.0,592665.0,518886.0,523260.0,598264.0,,,,,,545348,,,,,,,450729,519242,593958,453214,543726,592804,519141.0,593679,612434,642231.0,476451.0,434622.0,542947.0,592332.0,503285.0,542960.0,,,,643354,,,,,,,501957,605164,571710,656945,502154,489119,605541,Baltimore Orioles
2017/09/19/lanmlb-phimlb-1,Los Angeles Dodgers,445276,554340,453344.0,628317.0,621111.0,451661.0,501593.0,502051.0,571893.0,548389.0,521655.0,506433.0,547943,453265.0,520980.0,571561.0,592779.0,,,435221,448179,622072,487675,477132,431148,594795.0,506693,543779,643410.0,453329.0,594902.0,620982.0,592826.0,601713.0,621107.0,605441.0,605400.0,472610.0,622097,593576.0,,,,,,591693,592279,644364,571948,605388,595191,657205,Philadelphia Phillies
2017/09/19/milmlb-pitmlb-1,Milwaukee Brewers,606930,608718,605200.0,605540.0,543118.0,658792.0,502624.0,461872.0,608349.0,,,,592865,,,,,,,448855,502026,453172,623913,623352,448614,490063.0,519263,592127,453281.0,607192.0,467100.0,276542.0,592866.0,596720.0,543339.0,650828.0,502004.0,,605333,,,,,,,553878,643230,502130,543037,592791,641771,605795,Pittsburgh Pirates
2017/09/19/minmlb-nyamlb-1,Minnesota Twins,573124,450282,502327.0,657610.0,594951.0,642083.0,461833.0,608648.0,621244.0,641427.0,518716.0,542953.0,606167,519151.0,543867.0,595928.0,622382.0,,,502043,543859,429722,279571,608638,543507,112526.0,547888,448802,571951.0,656756.0,593334.0,501381.0,282332.0,643338.0,502085.0,547973.0,,,606149,,,,,,,476454,592454,621294,543243,622663,656547,570666,New York Yankees
2017/09/19/kcamlb-tormlb-1,Kansas City Royals,450306,602083,516969.0,518633.0,488748.0,543208.0,600921.0,434628.0,453178.0,493247.0,518397.0,543506.0,543169,573046.0,,,,,,596001,501985,607215,641838,465657,501992,502239.0,462136,571616,592130.0,474463.0,608601.0,571901.0,491624.0,544759.0,573186.0,572193.0,532077.0,,599998,,,,,,,543408,641835,457918,607352,570702,608678,635903,Toronto Blue Jays
2017/09/19/chnmlb-tbamlb-1,Chicago Cubs,642239,453562,444468.0,452657.0,518748.0,407793.0,543557.0,467008.0,605218.0,451584.0,,,488846,,,,,,,627500,458677,493157,570240,500779,543294,596027.0,488984,543606,518553.0,643493.0,592773.0,605483.0,502202.0,458584.0,489265.0,640737.0,502042.0,621237.0,542882,552640.0,543359.0,475054.0,,,,607188,543135,474521,605260,502171,595032,517008,Tampa Bay Rays
2017/09/19/nynmlb-miamlb-1,New York Mets,592789,607473,571927.0,570663.0,623167.0,592340.0,607625.0,519294.0,544727.0,460283.0,573109.0,623149.0,641850,,,,,,,621094,518774,606160,642008,594798,543548,607229.0,592593,446899,543045.0,622217.0,628333.0,623395.0,547749.0,457915.0,607457.0,,,,612672,,,,,,,570632,573185,606424,430661,608716,596071,474699,Miami Marlins
2017/09/19/oakmlb-detmlb-1,Oakland Athletics,521230,592833,608665.0,640455.0,605194.0,605254.0,543056.0,572728.0,433586.0,501822.0,595014.0,,501563,,,,,,,623430,592811,594580,596043,621112,434672,593417.0,571510,607951,643617.0,434671.0,594815.0,518445.0,599683.0,572403.0,621385.0,543935.0,543278.0,572888.0,519455,,,,,,,592499,596057,594867,571656,605242,641729,622505,Detroit Tigers
2017/09/19/slnmlb-cinmlb-1,St. Louis Cardinals,645261,593372,621052.0,656427.0,607231.0,446399.0,605154.0,595411.0,621199.0,504379.0,544928.0,,435043,,,,,,,592815,493200,596133,425794,458681,608379,572096.0,456701,591701,628452.0,444857.0,592547.0,519322.0,621072.0,607237.0,276520.0,606959.0,623451.0,592879.0,641816,642003.0,554374.0,593974.0,594992.0,547179.0,534947.0,543101,607219,605232,622491,596112,622492,608652,Cincinnati Reds
2017/09/19/wasmlb-atlmlb-1,Washington Nationals,429719,461829,544836.0,458006.0,543699.0,519301.0,544931.0,430599.0,595918.0,453286.0,425492.0,448281.0,445213,,,,,,,594840,518875,605452,424144,613534,607200,606983.0,656794,605538,608371.0,621345.0,608331.0,571521.0,592426.0,633831.0,518693.0,627894.0,595465.0,435400.0,592314,,,,,,,605338,285079,527054,571871,527055,462382,542432,Atlanta Braves
2017/09/19/chamlb-houmlb-1,Chicago White Sox,474029,625643,605240.0,592229.0,608334.0,608337.0,607481.0,543144.0,,,,,571476,,,,,,,458690,456379,571787,448306,500872,573668,460059.0,450203,605397,543521.0,501789.0,502381.0,606965.0,571704.0,,,,,,502748,,,,,,,572086,621121,434378,434538,572971,594311,571666,Houston Astros
2017/09/19/clemlb-anamlb-1,Cleveland Indians,545333,594736,605182.0,453192.0,543766.0,592102.0,,,,,,,457429,,,,,,,621397,471911,517593,446372,501925,621173,458708.0,445060,434718,433589.0,500724.0,622161.0,543542.0,453284.0,644428.0,598287.0,572070.0,572140.0,501625.0,457732,502028.0,641871.0,592135.0,502032.0,477569.0,,445926,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/19/arimlb-sdnmlb-1,Arizona Diamondbacks,456696,425844,407822.0,640463.0,517414.0,607455.0,605151.0,605177.0,643327.0,545332.0,519008.0,611093.0,592662,,,,,,,571578,407845,643355,642073,592836,543331,571946.0,453385,657681,468504.0,543532.0,572362.0,659275.0,489446.0,622766.0,543184.0,543475.0,475243.0,664208.0,605169,571473.0,600526.0,,,,,607067,543054,543508,543272,621381,606131,489334,San Diego Padres
2017/09/19/texmlb-seamlb-1,Texas Rangers,605309,600917,592346.0,643320.0,488768.0,607259.0,527048.0,501817.0,456713.0,518617.0,592222.0,,502212,,,,,,,276351,600965,622795,430935,502179,456068,456167.0,475479,541640,621242.0,623439.0,641941.0,621058.0,451596.0,664641.0,594835.0,502190.0,519240.0,543883.0,572020,572021.0,,,,,,592767,596271,623406,452027,656186,547874,433587,Seattle Mariners
2017/09/19/colmlb-sfnmlb-1,Colorado Rockies,573127,459429,493603.0,641438.0,607536.0,543022.0,608566.0,608032.0,445197.0,450212.0,543734.0,,542881,,,,,,,592351,622608,656546,623184,518813,545064,518452.0,502188,606625,621389.0,608717.0,519293.0,430912.0,605195.0,456501.0,595345.0,519326.0,473879.0,,519043,,,,,,,544150,571882,592612,453343,518715,596816,518516,San Francisco Giants
2017/09/20/minmlb-nyamlb-1,Minnesota Twins,573124,606167,621244.0,519151.0,502327.0,657610.0,594951.0,642083.0,622382.0,461833.0,112526.0,608648.0,542953,543867.0,543859.0,450282.0,595928.0,,,502043,641427,429722,279571,608638,543507,518716.0,547888,448802,570666.0,571951.0,282332.0,656756.0,501381.0,622663.0,592741.0,621294.0,593334.0,,606149,,,,,,,476454,592454,543243,502085,547973,656547,643338,New York Yankees
2017/09/20/nynmlb-miamlb-1,New York Mets,607625,592789,607229.0,571927.0,570663.0,623149.0,519294.0,606160.0,623167.0,641850.0,592340.0,543548.0,607473,,,,,,,573109,621094,544727,518774,642008,460283,594798.0,592593,457915,608716.0,596071.0,474699.0,543045.0,607457.0,570632.0,622217.0,,,,446899,,,,,,,612672,547749,623395,573185,606424,628333,430661,Miami Marlins
2017/09/20/oakmlb-detmlb-1,Oakland Athletics,605254,501822,621112.0,434672.0,593417.0,608665.0,640455.0,605194.0,596043.0,623430.0,521230.0,,572728,,,,,,,543056,592833,501563,592811,594580,595014,433586.0,518445,571510,605242.0,622505.0,572403.0,543278.0,599683.0,594815.0,434671.0,621385.0,641729.0,643617.0,607951,,,,,,,519455,543935,592499,572888,596057,594867,571656,Detroit Tigers
2017/09/20/colmlb-sfnmlb-1,Colorado Rockies,459429,608566,518452.0,641438.0,607536.0,543022.0,623184.0,445197.0,608032.0,573127.0,493603.0,,542881,,,,,,,592351,543734,622608,656546,450212,518813,545064.0,502188,606625,608717.0,519293.0,430912.0,605195.0,519043.0,595345.0,518715.0,519326.0,473879.0,,456501,,,,,,,544150,571882,592612,453343,596816,518516,621389,San Francisco Giants
2017/09/20/bosmlb-balmlb-1,Boston Red Sox,592665,598264,453214.0,543726.0,592804.0,519242.0,545348.0,,,,,,456034,,,,,,,519144,519141,605476,523260,450729,593958,518886.0,593679,612434,476451.0,434622.0,542947.0,489119.0,605541.0,656945.0,642231.0,,,,643354,,,,,,,592332,501957,605164,571710,503285,502154,542960,Baltimore Orioles
2017/09/20/lanmlb-phimlb-1,Los Angeles Dodgers,445276,554340,592779.0,628317.0,621111.0,520980.0,451661.0,571561.0,502051.0,571893.0,521655.0,622072.0,547943,548389.0,453265.0,501593.0,453344.0,,,435221,448179,487675,477132,506433,431148,594795.0,506693,591693,592826.0,601713.0,621107.0,605441.0,622097.0,543779.0,644364.0,571948.0,620982.0,472610.0,592279,593576.0,,,,,,605388,595191,657205,643410,453329,594902,605400,Philadelphia Phillies
2017/09/20/milmlb-pitmlb-1,Milwaukee Brewers,608718,592865,606930.0,502026.0,623913.0,453172.0,623352.0,461872.0,608349.0,,,,448855,,,,,,,448614,490063,605200,605540,543118,502624,658792.0,592127,605333,453281.0,467100.0,276542.0,643230.0,607192.0,519263.0,502130.0,543339.0,553878.0,,592866,,,,,,,596720,543037,592791,641771,502004,605795,650828,Pittsburgh Pirates
2017/09/20/kcamlb-tormlb-1,Kansas City Royals,450306,602083,453178.0,573046.0,518633.0,518397.0,600921.0,434628.0,493247.0,596001.0,488748.0,543208.0,543169,516969.0,,,,,,501985,607215,641838,543506,465657,501992,502239.0,462136,571616,544759.0,474463.0,608601.0,571901.0,543408.0,570702.0,592130.0,641835.0,599998.0,,532077,,,,,,,457918,607352,608678,635903,573186,572193,491624,Toronto Blue Jays
2017/09/20/chnmlb-tbamlb-1,Chicago Cubs,605218,642239,467008.0,407793.0,543557.0,452657.0,518748.0,458677.0,596027.0,570240.0,,,453562,,,,,,,488846,627500,451584,493157,500779,543294,444468.0,475054,488984,502171.0,517008.0,552640.0,518553.0,643493.0,502202.0,458584.0,489265.0,640737.0,621237.0,543606,605483.0,592773.0,595032.0,,,,542882,607188,543135,502042,543359,474521,605260,Tampa Bay Rays
2017/09/20/slnmlb-cinmlb-1,St. Louis Cardinals,593372,595411,621199.0,608379.0,572096.0,621052.0,605154.0,596133.0,435043.0,493200.0,645261.0,592815.0,504379,,,,,,,544928,572998,425794,458681,446399,607231,656427.0,456701,641816,594992.0,554374.0,534947.0,592879.0,444857.0,519322.0,621072.0,593974.0,607237.0,276520.0,543101,547179.0,606959.0,622492.0,608652.0,592547.0,591701.0,607219,605232,622491,596112,623451,642003,628452,Cincinnati Reds
2017/09/20/wasmlb-atlmlb-1,Washington Nationals,429719,425492,543699.0,453286.0,519301.0,544931.0,430599.0,595918.0,461829.0,458006.0,424144.0,445213.0,594840,,,,,,,518875,448281,605452,613534,607200,606983,544836.0,656794,605538,608331.0,435400.0,633831.0,608371.0,621345.0,518693.0,542432.0,527055.0,571521.0,592426.0,592314,,,,,,,605338,595465,627894,285079,527054,571871,462382,Atlanta Braves
2017/09/20/chamlb-houmlb-1,Chicago White Sox,474029,625643,608334.0,448306.0,500872.0,605240.0,456379.0,573668.0,,,,,571476,,,,,,,458690,571787,460059,607481,592229,608337,543144.0,571704,450203,434538.0,502381.0,605397.0,,,,,,,,572086,,,,,,,621121,606965,434378,572971,594311,501789,502748,Houston Astros
2017/09/20/arimlb-sdnmlb-1,Arizona Diamondbacks,611093,545332,517414.0,519008.0,607455.0,605177.0,592662.0,543331.0,642073.0,456696.0,605151.0,640463.0,425844,,,,,,,643327,571578,407845,643355,592836,571946,407822.0,453385,571473,468504.0,572362.0,600526.0,489446.0,622766.0,543184.0,543475.0,659275.0,657681.0,489334.0,475243,543532.0,543508.0,,,,,605169,607067,543054,543272,621381,606131,664208,San Diego Padres
2017/09/20/clemlb-anamlb-1,Cleveland Indians,545333,594736,458708.0,621397.0,501925.0,444520.0,543766.0,,,,,,592102,,,,,,,457429,471911,453192,605182,517593,446372,621173.0,434718,572140,502028.0,500724.0,477569.0,592135.0,543542.0,502032.0,644428.0,598287.0,572070.0,501625.0,457732,445060.0,433589.0,641871.0,622161.0,453284.0,,445926,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/20/texmlb-seamlb-1,Texas Rangers,605309,527048,456068.0,456167.0,592346.0,607259.0,488768.0,643320.0,518617.0,456713.0,592222.0,,600917,,,,,,,502212,276351,600965,622795,501817,430935,502179.0,475479,541640,519240.0,641941.0,621058.0,451596.0,664641.0,594835.0,433587.0,452027.0,596271.0,623406.0,572021,621242.0,,,,,,572020,592767,543883,656186,547874,502190,623439,Seattle Mariners
2017/09/21/lanmlb-phimlb-1,Los Angeles Dodgers,554340,547943,592779.0,520980.0,502051.0,453265.0,571893.0,548389.0,521655.0,628317.0,501593.0,451661.0,435221,621111.0,453344.0,571561.0,445276.0,,,448179,622072,487675,477132,506433,431148,594795.0,506693,593576,605400.0,592826.0,472610.0,601713.0,621107.0,605441.0,643410.0,620982.0,571948.0,644364.0,543779,591693.0,,,,,,622097,592279,605388,595191,657205,453329,594902,Philadelphia Phillies
2017/09/21/clemlb-anamlb-1,Cleveland Indians,545333,594736,458708.0,517593.0,502083.0,519096.0,453192.0,580792.0,621397.0,,,,592102,,,,,,,457429,471911,605182,543766,446372,501925,621173.0,445060,434718,433589.0,500724.0,622161.0,543542.0,502032.0,453284.0,644428.0,572070.0,641871.0,592170.0,572140,501625.0,598287.0,502028.0,592135.0,477569.0,,457732,445926,533167,607374,543261,500610,571760,Los Angeles Angels
2017/09/21/tbamlb-balmlb-1,Tampa Bay Rays,629496,475054,502171.0,595032.0,517008.0,552640.0,643493.0,592773.0,605483.0,502202.0,458584.0,640737.0,488984,621237.0,542882.0,518553.0,489265.0,,,543606,607188,543135,502042,543359,474521,605260.0,612434,643354,605541.0,642231.0,476451.0,434622.0,542947.0,593679.0,542960.0,,,,592332,,,,,,,501957,605164,571710,656945,503285,502154,489119,Baltimore Orioles
2017/09/21/kcamlb-tormlb-1,Kansas City Royals,602083,543169,573046.0,518633.0,518397.0,543208.0,600921.0,434628.0,450306.0,493247.0,488748.0,465657.0,596001,501985.0,,,,,,607215,641838,543506,501992,502239,516969,453178.0,462136,599998,474463.0,608601.0,571901.0,491624.0,544759.0,457918.0,608678.0,571616.0,572193.0,,543408,,,,,,,641835,532077,607352,570702,635903,573186,592130,Toronto Blue Jays
2017/09/21/minmlb-detmlb-1,Minnesota Twins,573124,450282,621244.0,112526.0,543867.0,502327.0,657610.0,594951.0,642083.0,622382.0,461833.0,608648.0,595928,606167.0,518716.0,519151.0,279571.0,,,542953,502043,543859,641427,429722,608638,543507.0,518445,571510,621385.0,434671.0,594815.0,519455.0,599683.0,543278.0,622505.0,594867.0,643617.0,607951.0,543935,,,,,,,592499,572888,596057,571656,605242,641729,572403,Detroit Tigers
2017/09/21/slnmlb-cinmlb-1,St. Louis Cardinals,645261,595411,607231.0,656427.0,621199.0,608379.0,572096.0,621052.0,605154.0,593372.0,544928.0,435043.0,592815,,,,,,,504379,572998,493200,596133,425794,458681,446399.0,591701,641816,534947.0,592879.0,444857.0,592547.0,519322.0,621072.0,607237.0,276520.0,606959.0,456701.0,543101,594992.0,593974.0,547179.0,642003.0,554374.0,628452.0,607219,605232,622491,596112,622492,608652,623451,Cincinnati Reds
2017/09/21/wasmlb-atlmlb-1,Washington Nationals,429719,461829,607200.0,606983.0,544836.0,458006.0,453286.0,544931.0,430599.0,595918.0,543699.0,519301.0,445213,,,,,,,425492,594840,518875,448281,605452,424144,613534.0,656794,605538,608371.0,621345.0,608331.0,435400.0,571521.0,592426.0,633831.0,518693.0,285079.0,527055.0,592314,,,,,,,605338,595465,627894,527054,571871,462382,542432,Atlanta Braves
2017/09/21/chnmlb-milmlb-1,Chicago Cubs,642239,627500,543557.0,453562.0,605218.0,488846.0,467008.0,458677.0,518748.0,451584.0,,,493157,,,,,,,570240,500779,543294,596027,444468,452657,407793.0,608718,608349,658792.0,461872.0,605200.0,606930.0,502026.0,543118.0,448614.0,,,,592865,,,,,,,448855,453172,623913,623352,490063,605540,502624,Milwaukee Brewers
2017/09/21/chamlb-houmlb-1,Chicago White Sox,474029,625643,605240.0,460059.0,500872.0,607481.0,543144.0,573668.0,,,,,571476,,,,,,,456379,571787,448306,592229,608337,608334,458690.0,571704,450203,594311.0,572971.0,501789.0,642564.0,461325.0,,,,,,605397,,,,,,,502748,572086,621121,606965,434378,434538,502381,Houston Astros
2017/09/21/colmlb-sdnmlb-1,Colorado Rockies,573127,459429,518452.0,493603.0,641438.0,607536.0,543022.0,542881.0,623184.0,622608.0,656546.0,,608566,,,,,,,592351,608032,543734,445197,450212,518813,545064.0,571473,475243,489334.0,468504.0,543532.0,572362.0,600526.0,659275.0,622766.0,543184.0,543475.0,453385.0,657681,489446.0,543272.0,,,,,605169,607067,543054,543508,621381,606131,664208,San Diego Padres
2017/09/21/texmlb-seamlb-1,Texas Rangers,527048,600917,456068.0,456167.0,592346.0,643320.0,488768.0,607259.0,592222.0,430935.0,605309.0,,502212,,,,,,,276351,600965,518617,622795,456713,501817,502179.0,475479,541640,621242.0,502190.0,621058.0,451596.0,664641.0,594835.0,572020.0,656186.0,519240.0,641941.0,572021,623439.0,,,,,,592767,596271,543883,623406,452027,547874,433587,Seattle Mariners
2017/09/22/slnmlb-pitmlb-1,St. Louis Cardinals,645261,593372,446399.0,607231.0,656427.0,572096.0,621052.0,608379.0,605154.0,595411.0,621199.0,504379.0,435043,,,,,,,592815,544928,572998,493200,596133,425794,458681.0,519263,592127,605795.0,453281.0,607192.0,276542.0,467100.0,650828.0,596720.0,502004.0,553878.0,,605333,,,,,,,592866,643230,502130,543037,543339,592791,641771,Pittsburgh Pirates
2017/09/22/tbamlb-balmlb-1,Tampa Bay Rays,629496,475054,595032.0,517008.0,552640.0,643493.0,592773.0,605483.0,458584.0,489265.0,640737.0,621237.0,543606,502171.0,518553.0,488984.0,502202.0,,,542882,607188,543135,502042,543359,474521,605260.0,593679,592332,476451.0,434622.0,612434.0,542947.0,571710.0,643354.0,642231.0,,,,501957,,,,,,,605164,656945,503285,502154,489119,605541,542960,Baltimore Orioles
2017/09/22/nyamlb-tormlb-1,New York Yankees,448802,476454,282332.0,656756.0,593334.0,501381.0,547888.0,592454.0,656547.0,606149.0,,,621294,,,,,,,543243,502085,622663,547973,643338,570666,571951.0,599998,641835,608601.0,572193.0,571901.0,491624.0,544759.0,462136.0,571616.0,543408.0,570702.0,,532077,,,,,,,457918,607352,608678,635903,573186,592130,474463,Toronto Blue Jays
